person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,cb_person_default_on_file,person_home_ownership,loan_intent,loan_grade,default_probability,default_flag,loan_id,risk_tier
29,120000,12.0,12000,10.65,0.1,9,0,0,5,1,0.018718267030214883,0,LN26940,Low
21,26400,0.0,3600,14.27,0.14,3,1,3,0,2,0.08700856719592337,0,LN03286,Low
24,54996,4.0,10000,10.37,0.18,4,0,2,1,1,0.03930022995281183,0,LN07776,Low
34,50000,18.0,6000,7.14,0.12,8,0,0,1,0,0.025135096614573974,0,LN21819,Low
32,48000,8.0,5000,11.97,0.1,10,1,3,0,2,0.13386549227594716,0,LN20840,Low
30,75000,6.0,12325,12.73,0.16,6,0,3,3,2,0.08633638719826948,0,LN25750,Low
37,69996,5.0,20400,13.06,0.29,11,1,3,3,2,0.20724478282224182,0,LN29298,Low
25,61000,2.0,15000,14.65,0.25,3,1,2,1,2,0.363746475683106,0,LN09292,Medium
29,63000,0.0,9000,10.99,0.14,9,0,2,3,1,0.038451897059601364,0,LN23480,Low
22,25000,0.0,7500,7.51,0.3,4,0,3,4,0,0.04580101197397002,0,LN08200,Low
23,58000,1.0,12800,12.42,0.22,4,0,3,1,1,0.03431488928691448,0,LN16481,Low
27,28800,0.0,13000,6.92,0.45,10,0,2,2,0,0.3601352506441981,0,LN26682,Medium
22,85200,6.0,20000,15.65,0.23,4,1,3,5,3,0.08970715048917467,1,LN00813,Low
23,125000,7.0,15000,12.99,0.12,4,0,3,1,2,0.04299230960517839,0,LN01871,Low
24,30000,2.0,3000,7.49,0.1,3,0,3,5,0,0.01871847637771096,0,LN16451,Low
29,74000,0.0,16000,13.79,0.22,8,1,3,2,2,0.07827252153153702,1,LN27703,Low
29,30108,4.0,1400,8.9,0.05,9,0,0,1,0,0.28250096772159594,1,LN19193,Low
32,110000,5.0,10000,10.99,0.09,9,0,0,1,1,0.028838285963899212,0,LN26666,Low
31,30000,3.0,9450,8.49,0.32,8,0,0,4,0,0.11489516518530236,0,LN19046,Low
35,30000,3.0,8000,10.99,0.27,6,0,3,1,1,0.21740513786362767,0,LN22908,Low
42,31000,5.0,7200,11.99,0.23,17,0,0,5,1,0.02925001760049739,0,LN29563,Low
24,75000,7.0,12000,13.48,0.16,3,1,3,4,2,0.02643773092445767,0,LN12899,Low
23,74424,4.0,15000,13.47,0.2,3,1,3,1,2,0.04835721920590468,0,LN15506,Low
26,56000,7.0,5000,7.91,0.09,2,0,3,4,0,0.02674790738323844,0,LN05434,Low
22,58896,6.0,9500,6.76,0.16,4,0,0,1,0,0.03146033738979147,0,LN17112,Low
22,26400,3.0,10000,9.88,0.38,2,0,3,4,1,0.9377912820388102,1,LN10419,High
27,106000,5.0,15000,10.75,0.14,6,0,3,0,1,0.032519026766411926,0,LN18971,Low
24,24000,2.0,3500,15.65,0.15,3,1,3,2,3,0.9402840138395394,1,LN03131,High
47,48000,14.0,2500,14.65,0.05,17,1,3,3,2,0.11071234490802333,0,LN29576,Low
23,30000,0.0,6000,13.49,0.2,3,1,3,1,2,0.05112852346688531,0,LN06255,Low
28,78996,10.0,12000,13.16,0.15,5,1,0,2,2,0.04642642148818227,0,LN24961,Low
32,53100,14.0,7500,11.26,0.14,10,0,0,3,1,0.2844386052232464,0,LN22212,Low
31,66000,9.0,2550,11.36,0.04,9,0,3,1,1,0.1000400834115663,0,LN28135,Low
24,36000,2.0,8000,14.96,0.22,2,1,3,5,3,0.9044256809414959,1,LN08851,High
22,56755,5.0,12000,10.99,0.21,2,0,3,1,1,0.03148352588855194,0,LN02782,Low
33,56000,13.0,12000,6.62,0.21,6,0,0,3,0,0.0273201216565418,0,LN22571,Low
24,113000,5.0,17950,11.99,0.16,4,0,0,1,1,0.08528841638485764,0,LN14729,Low
30,22800,5.0,1000,11.49,0.04,5,0,3,4,1,0.10819568874186207,0,LN18752,Low
24,28440,4.0,6000,9.99,0.21,3,0,0,3,1,0.13836737640796315,0,LN01656,Low
25,64000,7.0,8000,15.28,0.13,4,0,3,1,3,0.25712922212176387,1,LN16628,Low
22,70000,6.0,2000,11.49,0.03,4,0,0,3,1,0.05101089757928812,0,LN10781,Low
24,185000,8.0,10000,6.92,0.05,3,0,0,4,0,0.019293853043923625,0,LN15827,Low
21,68400,2.0,10000,11.11,0.15,4,0,3,0,1,0.05372280859001898,0,LN11578,Low
24,35000,8.0,5000,7.88,0.14,4,0,3,0,0,0.04323642124869529,0,LN04827,Low
25,50000,9.0,9175,19.42,0.18,4,0,2,4,4,0.39619494775412606,0,LN16465,Medium
27,31000,4.0,12000,12.73,0.39,6,1,2,3,2,0.6124470042296896,0,LN26316,High
25,45000,9.0,3000,6.17,0.07,4,0,2,3,0,0.023595173560735542,0,LN05426,Low
37,22800,18.0,7000,6.03,0.31,12,0,2,1,0,0.1475395120946322,0,LN32027,Low
21,18000,4.0,5000,11.11,0.28,2,0,2,1,1,0.9310647600570005,1,LN00444,High
35,48000,6.0,17000,7.88,0.35,6,0,3,3,0,0.925406907955542,1,LN18649,High
24,45000,1.0,8400,7.9,0.19,3,0,3,1,0,0.02431114958126866,0,LN09638,Low
26,84000,5.0,21000,13.49,0.25,2,1,0,1,2,0.06824819561696356,0,LN12642,Low
28,50400,8.0,18500,16.02,0.37,5,0,3,1,3,0.9377912820388102,1,LN28389,High
27,59147,11.0,7000,11.26,0.12,5,0,0,3,1,0.345621459324505,0,LN22888,Medium
23,81960,7.0,15000,10.62,0.18,3,0,3,0,1,0.041343013794520704,0,LN15589,Low
27,56000,0.0,25000,13.55,0.45,8,0,0,1,3,0.27909014425523343,1,LN23399,Low
28,71007,4.0,25000,18.62,0.35,7,0,0,1,5,0.7468680369084773,0,LN24306,High
23,34600,5.0,6800,12.69,0.2,4,0,0,1,1,0.18529775215724495,0,LN02805,Low
28,72000,4.0,22000,10.25,0.31,6,0,0,3,1,0.25500867485826123,0,LN24411,Low
27,44196,2.0,5500,13.8,0.12,10,0,3,0,2,0.526369913566619,0,LN21337,Medium
21,34000,5.0,7800,13.79,0.23,2,0,3,0,2,0.4973602232344188,1,LN08514,Medium
23,138000,1.0,5000,14.91,0.04,2,0,3,1,3,0.8317189602390695,1,LN17073,High
21,25000,0.0,5000,12.86,0.2,2,1,3,0,3,0.6293031841665423,1,LN09284,High
25,39204,3.0,10500,18.535,0.27,4,1,3,4,5,0.1425230558012434,0,LN03516,Low
24,24000,6.0,10000,10.99,0.42,4,0,3,0,1,0.9385399616840253,1,LN10370,High
26,52582,3.0,2800,13.47,0.05,4,0,3,5,2,0.06456858948298078,0,LN13337,Low
25,18000,1.0,4000,10.99,0.22,3,0,0,3,1,0.7835587269013846,1,LN00475,High
37,63000,2.0,11000,10.99,0.17,16,0,3,0,1,0.023009264721575506,0,LN29729,Low
22,61000,2.0,5000,7.66,0.08,3,0,3,5,0,0.018718267030214883,0,LN05500,Low
44,140000,14.0,21500,11.83,0.15,11,0,2,3,1,0.047279404627865555,0,LN31996,Low
25,59000,4.0,15000,9.99,0.25,3,0,3,3,1,0.035570844886972035,1,LN15382,Low
35,33996,0.0,1500,10.99,0.04,7,0,3,0,1,0.06970640263693091,0,LN18859,Low
26,70000,4.0,4000,13.98,0.06,4,1,0,1,2,0.24064642472657086,0,LN10865,Low
32,30000,5.0,14300,13.49,0.48,8,0,3,1,2,0.939387435588617,1,LN26407,High
23,70000,4.0,6000,13.16,0.09,4,0,0,5,2,0.02734915205605164,0,LN10951,Low
21,18000,3.0,1500,12.87,0.08,4,1,3,4,2,0.18282889479009437,0,LN15134,Low
42,136173,2.0,8000,6.62,0.06,15,0,0,1,0,0.022576693028077344,0,LN31754,Low
23,79100,4.0,3300,5.42,0.04,3,0,0,5,0,0.0184363853343647,0,LN12078,Low
30,90000,14.0,18000,8.94,0.2,8,0,3,3,0,0.03906733869380594,0,LN18597,Low
27,43218,11.0,5300,14.65,0.12,7,1,3,4,2,0.15410817454258088,0,LN28007,Low
32,47004,7.0,12000,12.53,0.26,5,0,3,2,2,0.24120968078483973,1,LN19520,Low
22,36000,0.0,2000,7.49,0.06,4,0,0,4,0,0.039782812132763606,0,LN03272,Low
24,79000,0.0,8000,11.49,0.1,4,0,3,3,1,0.027439232086723952,0,LN17182,Low
30,114000,14.0,15000,6.54,0.13,6,0,0,2,0,0.018988159380793974,1,LN27212,Low
29,80004,12.0,2000,9.76,0.02,10,0,3,4,1,0.03967474860257983,0,LN19051,Low
26,64999,5.0,10000,13.98,0.15,3,1,2,5,2,0.05697595614818831,0,LN09829,Low
33,186996,0.0,25000,14.46,0.13,8,1,0,1,3,0.2904823077316731,0,LN18068,Low
33,55200,3.0,8100,13.48,0.15,10,1,3,5,2,0.026270671425791817,0,LN23434,Low
29,71000,1.0,12000,13.16,0.17,5,1,3,2,2,0.029716949210174506,0,LN28204,Low
28,55000,4.0,20000,6.62,0.36,6,0,0,5,0,0.026634893736406994,0,LN28303,Low
25,110000,5.0,1200,13.49,0.01,4,0,0,5,2,0.15369368608462178,0,LN14548,Low
26,60000,2.0,18000,13.49,0.3,4,0,0,3,2,0.22413473974733433,0,LN08679,Low
31,44000,0.0,12000,12.53,0.27,6,1,0,1,2,0.11935934144140332,1,LN21863,Low
21,100000,3.0,6200,8.49,0.06,4,0,0,5,0,0.018717816626175582,0,LN14041,Low
32,28800,7.0,7500,13.43,0.26,7,1,0,5,2,0.04971745221162548,0,LN18910,Low
48,32500,0.0,2000,17.27,0.06,16,0,3,5,3,0.8583061479500754,1,LN29520,High
31,34000,3.0,10000,13.85,0.29,6,1,0,1,2,0.42167408056013783,1,LN19521,Medium
31,83000,11.0,7500,7.49,0.09,6,0,0,3,0,0.0225074236384283,0,LN25305,Low
24,54100,5.0,4500,7.14,0.08,2,0,3,5,0,0.019564661938049482,0,LN17039,Low
28,72000,2.0,7000,11.49,0.1,7,0,3,3,1,0.031103409564764695,0,LN22036,Low
27,115000,2.0,1000,5.99,0.01,8,0,0,3,0,0.021736616051521645,0,LN26838,Low
24,42500,8.0,10000,13.8,0.24,2,0,0,0,2,0.48287194770585495,0,LN04905,Medium
25,54000,3.0,25000,16.82,0.46,4,0,3,2,4,0.9346462811536038,1,LN00169,High
24,42000,7.0,3000,7.51,0.07,2,0,2,3,0,0.03501412376472977,0,LN04796,Low
28,56148,12.0,2400,13.99,0.04,6,0,0,0,2,0.4061579828170931,0,LN22629,Medium
34,32000,12.0,2275,6.17,0.07,10,0,0,2,0,0.05277560628560049,0,LN29002,Low
33,150000,12.0,13125,10.99,0.09,9,0,0,1,1,0.029931195649097308,0,LN27563,Low
22,28800,2.0,4000,13.48,0.14,2,0,3,0,2,0.19503504512056935,0,LN03775,Low
21,50000,1.0,10000,6.99,0.2,4,0,3,0,0,0.02852383021641217,0,LN11145,Low
31,40000,3.0,2000,10.37,0.05,7,0,3,3,1,0.03490752775435573,0,LN19022,Low
26,24500,4.0,8875,10.0,0.36,3,0,3,1,1,0.939387435588617,1,LN17564,High
32,46000,16.0,10000,10.59,0.22,7,0,3,4,1,0.04153584890266679,0,LN24235,Low
30,43200,6.0,8600,11.36,0.2,5,0,3,5,1,0.021734359951806535,0,LN23534,Low
23,50000,4.0,15250,15.95,0.3,3,0,0,5,4,0.11128792221167894,0,LN06699,Low
23,45000,4.0,14500,13.48,0.32,2,1,0,1,2,0.11501357754532054,0,LN05490,Low
25,51000,7.0,7600,12.23,0.15,3,0,0,0,2,0.2526858470528772,0,LN07030,Low
27,72000,2.0,12000,9.99,0.17,9,0,2,1,1,0.04070894002739912,0,LN24359,Low
22,130000,6.0,25000,11.83,0.19,3,0,0,3,1,0.02992561127437962,0,LN15352,Low
23,21360,0.0,7500,7.14,0.35,3,0,3,4,0,0.9165575756571518,1,LN08194,High
26,25000,10.0,7000,6.99,0.28,2,0,0,3,0,0.1046820519608278,0,LN01163,Low
34,73000,7.0,20675,7.49,0.28,7,0,0,2,0,0.025539661028238528,0,LN24478,Low
26,50000,2.0,7000,9.63,0.14,2,0,3,5,0,0.02052443467548016,0,LN07933,Low
22,65000,1.0,5000,15.37,0.08,4,0,2,5,3,0.29568254562539353,0,LN10100,Low
29,52000,2.0,11000,15.62,0.21,10,1,3,2,3,0.9062582868909014,1,LN19878,High
43,46000,2.0,13000,15.7,0.28,15,1,3,3,3,0.9204253492044693,1,LN32098,High
23,57504,7.0,10000,8.59,0.17,2,0,0,4,0,0.04506495268167563,0,LN08385,Low
23,27996,7.0,10000,7.49,0.36,2,0,3,0,0,0.9340492239394761,1,LN10425,High
29,93000,9.0,20000,16.82,0.22,8,0,0,4,4,0.2754000554799025,0,LN25947,Low
37,70000,3.0,15000,15.2,0.21,15,0,0,1,3,0.3598525694611092,0,LN30922,Medium
26,48000,7.0,9000,8.94,0.19,3,0,3,3,0,0.03715374660514714,0,LN17328,Low
25,25200,5.0,1200,15.99,0.05,3,1,2,2,3,0.6743004498775674,0,LN01263,High
23,29666,1.0,3000,9.32,0.1,3,0,1,5,0,0.04704476884038067,0,LN01819,Low
28,48000,12.0,12500,15.95,0.26,7,0,3,4,3,0.12936790016390223,0,LN25930,Low
26,42000,3.0,4500,7.66,0.11,2,0,3,4,0,0.03184407865326655,0,LN04241,Low
25,76500,4.0,5000,12.53,0.07,3,0,3,0,2,0.10008718464567679,0,LN05602,Low
30,52000,4.0,8000,11.11,0.15,8,0,3,0,1,0.0796245516067502,0,LN23099,Low
23,43949,7.0,3000,11.49,0.07,3,0,3,3,1,0.0850482413195187,0,LN02630,Low
23,59000,3.0,4500,12.68,0.08,3,1,3,3,2,0.10048134019176647,0,LN04268,Low
25,58000,8.0,17500,13.11,0.3,4,1,0,2,2,0.23368670765469823,0,LN08491,Low
23,69996,7.0,3000,6.39,0.04,4,0,0,5,0,0.018166251927242385,0,LN10661,Low
27,47000,3.0,25000,15.7,0.53,10,1,3,5,3,0.9100648019383177,1,LN17958,High
27,42000,7.0,5000,11.11,0.12,9,0,3,3,1,0.13828003288108368,0,LN20782,Low
23,50000,6.0,17000,12.42,0.34,3,0,0,1,1,0.27218476321755564,0,LN06467,Low
31,70000,0.0,10000,13.48,0.14,8,1,3,4,2,0.02141432206792036,0,LN24675,Low
32,90000,2.0,25000,11.36,0.28,9,0,0,4,1,0.026144779094266702,0,LN25782,Low
26,66300,0.0,17000,16.77,0.22,3,1,3,3,3,0.9258566563419467,1,LN01155,High
22,57600,6.0,6500,7.49,0.11,3,0,2,5,0,0.018718267030214883,0,LN08394,Low
22,65004,0.0,13000,13.23,0.2,2,0,0,1,2,0.0625685032791825,0,LN10161,Low
27,60000,5.0,4500,14.22,0.07,8,0,3,5,2,0.045768757117818186,0,LN20409,Low
23,44000,4.0,3000,9.62,0.07,4,0,3,4,1,0.048686718147700175,1,LN02675,Low
25,48000,3.0,2000,10.74,0.04,3,0,3,0,1,0.026234689732568223,0,LN17287,Low
25,25200,0.0,6000,9.76,0.24,3,0,3,0,1,0.03616685018643918,0,LN06189,Low
29,77625,1.0,20000,11.11,0.26,9,0,3,0,1,0.04438624747437794,0,LN18412,Low
28,99700,2.0,18600,14.26,0.19,8,1,3,0,2,0.06916559186099325,0,LN18533,Low
26,108000,9.0,24000,20.16,0.22,3,0,3,1,6,0.3533517527855104,1,LN00452,Medium
23,60400,2.0,8000,9.25,0.13,4,0,3,5,1,0.018718267030214883,0,LN09090,Low
25,86004,3.0,15000,6.91,0.17,4,0,0,4,0,0.019551988084970037,1,LN13932,Low
23,98000,6.0,10000,18.07,0.1,3,1,2,1,3,0.3255898797632047,0,LN13905,Medium
27,115752,6.0,10000,11.36,0.09,7,0,0,0,1,0.12633224305048485,0,LN26875,Low
23,62000,4.0,10000,12.18,0.16,2,0,0,3,1,0.28020099545766247,0,LN09473,Low
27,31500,10.0,6000,12.84,0.19,9,0,3,1,2,0.49878093249571326,1,LN21551,Medium
25,123144,2.0,12000,10.75,0.1,2,0,3,3,1,0.02111415556244935,0,LN13176,Low
25,77078,1.0,3425,12.18,0.04,2,0,0,0,1,0.1323008710952763,0,LN11904,Low
26,14400,2.0,2000,15.58,0.14,4,0,3,0,3,0.926140011657049,1,LN01763,High
53,138000,4.0,15000,12.69,0.11,21,0,3,4,1,0.03049062130213696,1,LN32345,Low
22,26000,0.0,8000,11.99,0.31,4,0,3,1,1,0.9231831694296438,1,LN08613,High
31,45000,5.0,10000,9.88,0.22,8,0,0,5,1,0.0184363853343647,0,LN21096,Low
25,37200,6.0,9600,5.99,0.26,4,0,3,2,0,0.06486817482141055,1,LN10187,Low
24,57600,9.0,6500,10.99,0.11,2,0,0,5,1,0.020590853486925232,0,LN08400,Low
61,85000,11.0,9000,9.99,0.11,22,0,0,4,1,0.028700936783259346,0,LN32490,Low
24,70000,1.0,9000,11.83,0.13,3,0,0,1,1,0.05266872732158214,0,LN10943,Low
27,150000,11.0,25000,10.36,0.17,7,0,0,4,1,0.020140633043321823,0,LN27573,Low
22,50004,2.0,4000,6.92,0.08,4,0,3,1,0,0.024150638005910347,0,LN17674,Low
28,70000,7.0,8000,11.49,0.11,9,0,2,5,1,0.02137210871537733,0,LN24192,Low
28,42328,5.0,6000,8.63,0.14,7,0,3,3,0,0.040858785419340966,0,LN21654,Low
22,52596,1.0,15000,10.74,0.29,2,0,3,4,1,0.0386155070722645,0,LN15016,Low
25,33600,2.0,10000,11.03,0.3,4,1,3,3,2,0.15063188870146396,0,LN10559,Low
27,62000,6.0,3600,7.14,0.06,9,0,0,5,0,0.018718267030214883,0,LN23388,Low
42,66000,9.0,11200,5.79,0.17,12,0,3,0,0,0.022612382295915414,0,LN31141,Low
23,70000,4.0,10000,7.49,0.14,3,0,3,1,0,0.02019477530174624,0,LN11597,Low
21,16800,0.0,6000,10.39,0.36,4,0,0,5,1,0.7319028408952059,1,LN00398,High
23,18000,1.0,7000,7.88,0.39,4,0,3,4,0,0.9402840138395394,1,LN06767,High
27,44400,10.0,4000,13.99,0.09,7,1,0,5,2,0.13780074446920607,1,LN21930,Low
37,48000,3.0,3500,7.88,0.07,15,0,0,2,0,0.027629386298214015,0,LN30177,Low
32,20400,2.0,8000,8.49,0.39,6,0,3,0,0,0.9304452422743177,1,LN22860,High
30,24000,4.0,6000,5.79,0.25,9,0,2,4,0,0.02332654905898172,0,LN27177,Low
24,91000,0.0,1000,7.68,0.01,3,0,0,2,0,0.039464792313794524,0,LN13421,Low
26,49000,0.0,20000,19.79,0.41,3,0,3,2,5,0.9341323479200844,1,LN00639,High
26,96640,8.0,25000,11.58,0.26,2,0,1,1,1,0.35601971398042037,0,LN13849,Medium
46,60000,1.0,5000,11.72,0.08,16,0,0,1,2,0.11670186727090721,0,LN30669,Low
26,54000,10.0,8500,5.42,0.16,3,0,0,3,0,0.023449699546333705,1,LN17524,Low
23,78300,0.0,15000,16.82,0.19,3,1,0,4,4,0.1046093428701908,0,LN16661,Low
23,60000,7.0,1200,10.99,0.02,3,0,3,0,1,0.04546462196411255,0,LN01497,Low
31,17000,2.0,4000,14.59,0.24,9,1,3,3,3,0.9300753782539996,1,LN20078,High
31,26400,2.0,3250,13.48,0.12,8,0,3,5,2,0.06443465372028251,0,LN19698,Low
42,125000,5.0,35000,7.9,0.28,17,0,0,5,0,0.02405775353127255,0,LN32069,Low
21,28800,5.0,8000,9.88,0.28,2,0,3,3,1,0.07910825124307949,0,LN08646,Low
23,80000,2.0,7800,9.99,0.1,2,0,3,5,1,0.018987950033297892,0,LN08539,Low
22,65000,0.0,8000,10.59,0.12,2,0,3,5,1,0.019270041076644154,0,LN09345,Low
28,99400,6.0,4800,10.99,0.05,7,0,0,3,1,0.020767662981879584,0,LN26242,Low
21,55260,0.0,14000,6.54,0.25,2,0,3,1,0,0.026212052882987488,0,LN13934,Low
25,48000,7.0,3000,11.99,0.06,4,0,0,5,1,0.02351956845846043,0,LN06052,Low
25,85296,7.0,6500,12.98,0.08,4,1,3,0,2,0.029512144789842414,0,LN07373,Low
25,60000,0.0,7000,9.25,0.12,4,0,3,0,1,0.022052293015751984,0,LN16405,Low
26,30000,4.0,5000,13.48,0.17,4,1,3,3,2,0.18069115528264035,0,LN17426,Low
36,60000,7.0,17050,12.69,0.28,14,0,0,0,1,0.1960936131578909,0,LN30576,Low
35,60000,9.0,24000,12.53,0.4,9,0,2,4,1,0.6967555127244099,0,LN23186,High
24,40000,5.0,10000,11.99,0.25,3,0,3,0,1,0.04852956707539318,0,LN10749,Low
25,48996,9.0,11000,7.88,0.22,2,0,3,1,0,0.11717252760134485,0,LN03384,Low
24,44000,1.0,4000,17.58,0.09,2,0,3,0,3,0.9386878602897326,1,LN03958,High
22,43200,2.0,8000,5.99,0.19,3,0,3,1,0,0.023744644864698922,0,LN08863,Low
27,24500,3.0,10000,10.25,0.41,7,0,3,3,1,0.9384470569104991,1,LN23908,High
23,13200,0.0,3000,13.48,0.23,3,0,3,0,2,0.9272063839579691,1,LN02476,High
27,19200,3.0,8000,8.9,0.42,8,0,2,4,0,0.9014392570382207,1,LN27533,High
30,40000,9.0,3000,11.71,0.07,7,0,0,0,1,0.15083322864100682,0,LN20312,Low
30,39600,11.0,15000,7.49,0.38,5,0,0,1,0,0.04599934713416146,1,LN21200,Low
25,170000,9.0,25000,10.75,0.15,2,0,0,3,1,0.04555661168599439,0,LN15779,Low
25,82000,1.0,22000,17.51,0.27,2,0,3,1,4,0.928165193930679,1,LN00517,High
26,78000,8.0,12000,13.43,0.15,4,0,0,4,2,0.05883602649895791,0,LN11968,Low
53,24000,0.0,5000,14.42,0.21,27,1,3,1,3,0.8664987516020953,1,LN32444,High
22,30400,2.0,9950,15.27,0.33,4,0,0,5,2,0.6911402069946683,1,LN03431,High
25,150000,3.0,6000,13.48,0.04,2,0,3,2,2,0.07820098541435809,0,LN06982,Low
23,39000,7.0,16000,14.26,0.41,3,0,0,5,2,0.30591851712867885,1,LN05525,Medium
28,35004,3.0,16000,13.23,0.46,9,1,0,2,2,0.1530272651620677,0,LN19700,Low
22,60000,4.0,10000,5.99,0.17,2,0,0,1,0,0.020793072162468926,0,LN08823,Low
25,49000,5.0,15000,12.18,0.31,4,0,3,3,1,0.9402532122452545,1,LN14914,High
26,90000,2.0,10000,7.49,0.11,4,0,3,4,0,0.01960065494366033,0,LN11839,Low
24,65000,6.0,4400,16.89,0.07,2,0,2,4,3,0.29799290084818275,0,LN09904,Low
29,60000,4.0,5500,10.74,0.09,6,0,3,2,1,0.05138126153542092,0,LN21346,Low
27,34000,1.0,16750,10.59,0.49,6,0,2,4,1,0.3848370261374492,0,LN19503,Medium
28,65984,12.0,10000,15.33,0.13,5,0,3,3,3,0.7053035490241587,1,LN24785,High
26,69000,10.0,5000,14.17,0.07,4,0,0,4,2,0.161186731880513,0,LN10585,Low
31,99000,0.0,5675,13.23,0.06,8,1,3,2,2,0.03378650545904823,0,LN21424,Low
27,46028,8.0,18000,10.74,0.39,9,0,0,0,1,0.10819694935164832,0,LN21270,Low
23,28000,8.0,8000,7.74,0.29,4,0,3,0,0,0.14185718981612694,0,LN08628,Low
24,38400,6.0,9000,7.9,0.23,2,0,3,0,0,0.06969464977712844,0,LN09845,Low
47,92000,0.0,12000,14.11,0.13,12,0,2,2,3,0.6184618146722022,0,LN31410,High
23,55000,7.0,6000,10.99,0.11,2,0,3,1,1,0.10354553792173242,0,LN06671,Low
24,40000,5.0,15000,7.49,0.38,2,0,0,2,0,0.0383444157318369,0,LN04168,Low
33,53000,6.0,2500,9.99,0.05,7,0,3,2,1,0.05007858537727869,0,LN19307,Low
39,39996,1.0,12000,10.74,0.3,16,0,3,5,1,0.02190923597233455,0,LN31212,Low
34,48000,2.0,10000,7.14,0.21,10,0,0,4,0,0.020152879394128905,0,LN21490,Low
41,83000,6.0,3000,11.83,0.04,12,0,0,2,1,0.17896820469281172,0,LN31247,Low
32,82000,4.0,8000,16.89,0.1,8,0,0,1,3,0.40609068986518665,0,LN25249,Medium
43,48000,1.0,5500,12.61,0.11,17,0,3,3,2,0.07989431519528493,0,LN30130,Low
25,43000,2.0,7800,7.14,0.18,3,0,3,5,0,0.018435934930325398,0,LN08524,Low
24,75000,7.0,8000,16.29,0.11,4,1,0,1,3,0.26906299209010826,0,LN11475,Low
28,65000,4.0,2000,7.49,0.03,6,0,0,2,0,0.024174674409332852,0,LN23673,Low
24,51996,3.0,7000,7.49,0.13,3,0,0,4,0,0.02144797213897164,0,LN07139,Low
24,29232,1.0,11000,11.71,0.38,4,0,0,4,1,0.4552924269898216,1,LN01805,Medium
29,66000,4.0,3000,5.42,0.05,7,0,0,5,0,0.018166251927242385,0,LN23825,Low
24,67644,3.0,6000,6.99,0.09,3,0,3,0,0,0.02021763277574346,0,LN06825,Low
28,58600,1.0,4550,8.0,0.08,8,0,1,2,0,0.2397087171887291,0,LN22838,Low
28,75000,0.0,20000,11.11,0.27,7,0,3,2,1,0.059661985622733775,0,LN18403,Low
21,42500,0.0,3500,11.86,0.08,4,0,3,1,1,0.06449616218075561,0,LN03191,Low
34,948000,18.0,2000,9.99,0.0,7,0,0,4,1,0.13477950037510186,0,LN17835,Low
27,59004,3.0,10000,16.32,0.17,6,1,3,1,3,0.35319402048945747,0,LN24520,Medium
32,73200,1.0,7200,10.2,0.1,7,0,0,4,1,0.03180127225252812,0,LN24504,Low
31,60000,5.0,7200,6.03,0.12,8,0,0,3,0,0.02342097009093254,0,LN22906,Low
26,70000,5.0,11000,6.62,0.16,4,0,3,2,0,0.03012642858448303,0,LN03413,Low
23,42996,2.0,8500,15.31,0.2,4,1,0,5,3,0.11849850532476099,0,LN04944,Low
29,52800,7.0,25475,16.29,0.48,7,1,0,1,3,0.6761001205723393,0,LN22154,High
25,50000,6.0,12800,7.49,0.26,4,0,0,4,0,0.03484742561990549,1,LN08152,Low
22,135000,0.0,10800,8.0,0.08,4,0,0,0,0,0.024697595589285987,0,LN15447,Low
24,33000,9.0,8000,14.26,0.24,3,1,2,5,2,0.17341417615579968,0,LN13785,Low
40,80004,15.0,9500,7.51,0.12,12,0,0,1,0,0.021397795538137546,0,LN31217,Low
26,107496,9.0,20000,12.69,0.19,4,0,0,0,1,0.2530903883091444,0,LN14464,Low
24,50000,8.0,3000,13.47,0.06,3,0,0,0,2,0.20065667383055452,0,LN16807,Low
24,25000,3.0,3250,13.67,0.13,4,0,3,1,3,0.6131379740587707,0,LN03061,High
26,30000,4.0,5000,13.48,0.17,2,1,3,4,2,0.1955260484904813,0,LN04736,Low
28,122000,11.0,15000,16.77,0.12,5,1,0,5,3,0.033777690288503026,0,LN27098,Low
36,55000,13.0,3000,7.49,0.05,14,0,0,1,0,0.03231003644617481,0,LN30432,Low
22,93000,1.0,21000,9.91,0.23,3,0,3,1,1,0.025176003816238173,0,LN00562,Low
28,34000,7.0,9600,10.99,0.28,7,0,3,3,1,0.1874610533524972,0,LN28979,Low
26,96000,6.0,19000,13.22,0.2,2,1,3,4,2,0.04009300852041988,0,LN00918,Low
22,36000,4.0,7275,6.03,0.2,3,0,0,3,0,0.03880161979408944,0,LN03186,Low
30,90000,7.0,4800,8.9,0.05,5,0,0,0,0,0.03161708000915995,1,LN26438,Low
25,25000,4.0,8500,11.26,0.34,2,0,3,0,1,0.9395536369463701,1,LN05312,High
33,102996,4.0,6000,7.49,0.06,8,0,0,1,0,0.019011906035597742,0,LN26468,Low
22,36396,6.0,5500,11.12,0.15,3,0,0,1,1,0.09450863907402196,0,LN03429,Low
30,42000,4.0,14750,10.99,0.35,7,0,3,0,1,0.9411497904961769,1,LN19012,High
26,70000,5.0,4500,7.51,0.06,4,0,0,4,0,0.023023053013762746,0,LN10898,Low
22,36000,0.0,4500,7.51,0.13,2,0,0,3,0,0.043020383092103785,0,LN03330,Low
24,57600,8.0,10500,6.62,0.18,3,0,0,2,0,0.03275201560828849,0,LN08391,Low
