loan_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_flag
LN03249,23,74880,RENT,3.0,EDUCATION,B,3500,11.11,0,0.05,0,4,0
LN03250,22,75000,RENT,3.0,EDUCATION,A,3500,7.29,0,0.05,0,2,0
LN03251,25,77000,RENT,2.0,DEBTCONSOLIDATION,A,3500,7.9,0,0.05,0,4,0
LN03252,23,78000,RENT,1.0,VENTURE,B,3500,9.96,0,0.04,0,4,0
LN03253,23,81000,RENT,5.0,EDUCATION,B,3500,10.75,0,0.04,0,3,0
LN03254,25,83500,RENT,9.0,HOMEIMPROVEMENT,C,3500,13.48,0,0.04,0,2,0
LN03255,24,78000,RENT,1.0,DEBTCONSOLIDATION,B,3500,11.83,1,0.04,0,3,1
LN03256,24,36000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7000,11.11,0,0.19,0,4,0
LN03257,21,36000,MORTGAGE,1.0,MEDICAL,A,4000,5.42,0,0.11,0,3,0
LN03258,23,94000,RENT,7.0,MEDICAL,B,3500,11.49,0,0.04,0,3,0
LN03259,23,98000,RENT,5.0,DEBTCONSOLIDATION,A,3500,8.07,0,0.04,0,3,0
LN03260,21,110000,RENT,0.0,EDUCATION,C,3500,13.99,0,0.03,1,3,0
LN03261,23,26000,RENT,2.0,MEDICAL,A,3525,6.62,0,0.14,0,4,0
LN03262,22,36000,MORTGAGE,6.0,EDUCATION,A,12000,7.29,0,0.33,0,3,0
LN03263,24,36000,RENT,5.0,VENTURE,D,3525,14.59,0,0.1,1,3,0
LN03264,26,45000,RENT,6.0,MEDICAL,A,3575,7.49,0,0.08,0,2,0
LN03265,22,10800,RENT,4.0,VENTURE,C,3600,12.23,1,0.33,1,3,1
LN03266,21,36000,OWN,4.0,EDUCATION,A,11000,5.42,0,0.31,0,3,0
LN03267,25,12000,RENT,4.0,DEBTCONSOLIDATION,B,3600,9.62,1,0.3,0,2,1
LN03268,21,12120,RENT,0.0,DEBTCONSOLIDATION,A,3600,8.32,1,0.3,0,2,1
LN03269,22,36000,OWN,6.0,EDUCATION,B,7500,9.63,0,0.21,0,2,0
LN03270,26,36000,MORTGAGE,10.0,VENTURE,A,9000,5.42,0,0.25,0,4,0
LN03271,23,30000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,2200,7.49,1,0.07,0,3,1
LN03272,22,36000,MORTGAGE,0.0,PERSONAL,A,2000,7.49,0,0.06,0,4,0
LN03273,21,15000,RENT,0.0,PERSONAL,D,3600,15.95,1,0.24,0,2,1
LN03274,23,36000,MORTGAGE,2.0,VENTURE,B,12000,10.74,0,0.33,0,4,0
LN03275,22,18000,RENT,0.0,MEDICAL,B,3600,10.99,1,0.2,0,3,1
LN03276,22,18000,RENT,0.0,HOMEIMPROVEMENT,A,3600,6.91,1,0.2,0,3,1
LN03277,22,18700,RENT,3.0,EDUCATION,A,3600,8.9,1,0.19,0,4,1
LN03278,24,20000,RENT,3.0,MEDICAL,B,3600,11.71,0,0.18,0,4,0
LN03279,25,21600,RENT,3.0,PERSONAL,B,3600,10.99,0,0.17,0,4,0
LN03280,24,24000,RENT,1.0,DEBTCONSOLIDATION,A,3600,6.62,1,0.15,0,4,1
LN03281,23,36000,MORTGAGE,7.0,VENTURE,C,4800,13.06,0,0.13,1,2,0
LN03282,21,24000,RENT,4.0,EDUCATION,B,3600,11.99,0,0.15,0,3,0
LN03283,26,24000,RENT,0.0,MEDICAL,D,3600,14.96,1,0.15,0,4,1
LN03284,23,24216,RENT,1.0,EDUCATION,D,3600,16.49,1,0.15,0,3,1
LN03285,21,24996,RENT,1.0,MEDICAL,D,3600,14.09,1,0.14,0,3,1
LN03286,21,26400,RENT,0.0,DEBTCONSOLIDATION,C,3600,14.27,0,0.14,1,3,0
LN03287,26,30000,RENT,3.0,MEDICAL,D,3600,15.99,1,0.12,0,4,1
LN03288,23,30000,RENT,3.0,PERSONAL,A,3600,5.99,0,0.12,0,2,0
LN03289,24,30000,RENT,0.0,PERSONAL,A,3600,7.49,0,0.12,0,4,0
LN03290,22,30000,RENT,2.0,DEBTCONSOLIDATION,B,3600,10.99,0,0.12,0,3,0
LN03291,24,30000,RENT,1.0,VENTURE,A,3600,8.49,0,0.12,0,3,0
LN03292,22,36000,MORTGAGE,2.0,VENTURE,B,7750,9.99,0,0.22,0,4,0
LN03293,23,36000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15800,13.72,0,0.44,1,4,0
LN03294,23,30000,RENT,4.0,PERSONAL,C,3600,14.17,0,0.12,0,3,0
LN03295,23,30000,RENT,0.0,VENTURE,A,3600,6.17,0,0.12,0,2,0
LN03296,22,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1800,6.17,0,0.05,0,4,0
LN03297,24,36000,MORTGAGE,8.0,PERSONAL,A,4800,6.91,0,0.13,0,3,0
LN03298,22,30000,RENT,0.0,VENTURE,B,3600,12.21,0,0.12,0,3,0
LN03299,23,30000,RENT,7.0,EDUCATION,B,3600,9.7,0,0.12,0,3,0
LN03300,22,36000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,5.42,0,0.28,0,3,0
LN03301,22,31000,RENT,4.0,VENTURE,B,3600,12.69,0,0.12,0,3,0
LN03302,23,36000,OWN,1.0,VENTURE,A,1800,6.54,0,0.05,0,4,0
LN03303,25,31200,RENT,0.0,DEBTCONSOLIDATION,A,3600,8.9,0,0.12,0,2,0
LN03304,23,36000,OWN,1.0,MEDICAL,C,14600,12.61,0,0.41,1,2,0
LN03305,23,36000,OWN,7.0,EDUCATION,B,6000,8.88,0,0.17,0,2,0
LN03306,25,31800,RENT,2.0,PERSONAL,A,3600,7.51,0,0.11,0,3,0
LN03307,24,32000,RENT,9.0,MEDICAL,A,3600,7.49,0,0.11,0,3,0
LN03308,23,32000,RENT,6.0,PERSONAL,A,3600,9.63,0,0.11,0,3,0
LN03309,25,33000,RENT,4.0,MEDICAL,B,3600,10.0,1,0.11,0,3,1
LN03310,22,35000,RENT,0.0,PERSONAL,B,3600,11.83,0,0.1,0,3,0
LN03311,22,36000,MORTGAGE,2.0,PERSONAL,A,12000,7.51,0,0.33,0,4,0
LN03312,25,36000,RENT,2.0,EDUCATION,C,3600,15.23,0,0.1,0,4,0
LN03313,22,36000,RENT,2.0,EDUCATION,C,3600,12.99,0,0.1,0,2,0
LN03314,25,36000,MORTGAGE,5.0,PERSONAL,A,6000,7.88,0,0.17,0,4,0
LN03315,22,36000,RENT,3.0,PERSONAL,A,3600,5.99,0,0.1,0,2,0
LN03316,24,36000,RENT,1.0,DEBTCONSOLIDATION,A,3600,7.29,0,0.1,0,2,0
LN03317,26,36000,MORTGAGE,2.0,PERSONAL,B,10000,10.75,0,0.28,0,2,0
LN03318,23,30000,MORTGAGE,4.0,MEDICAL,D,4000,16.32,1,0.13,1,4,1
LN03319,22,37008,RENT,2.0,EDUCATION,B,3600,12.42,0,0.1,0,4,0
LN03320,23,36000,OWN,4.0,VENTURE,A,18000,7.88,0,0.5,0,2,0
LN03321,22,38400,RENT,6.0,DEBTCONSOLIDATION,B,3600,12.69,0,0.09,0,3,0
LN03322,23,38400,RENT,7.0,DEBTCONSOLIDATION,C,3600,13.61,0,0.09,0,3,0
LN03323,24,36000,MORTGAGE,8.0,VENTURE,A,3250,6.39,0,0.09,0,2,0
LN03324,24,36000,MORTGAGE,3.0,MEDICAL,C,8000,13.61,0,0.22,0,2,0
LN03325,22,36000,OWN,6.0,EDUCATION,D,12000,15.21,0,0.33,1,3,0
LN03326,22,36000,MORTGAGE,6.0,PERSONAL,D,1400,14.84,0,0.04,1,4,0
LN03327,26,36000,MORTGAGE,6.0,PERSONAL,A,4000,6.76,0,0.11,0,3,0
LN03328,25,33772,RENT,3.0,HOMEIMPROVEMENT,D,3600,16.02,1,0.11,1,2,1
LN03329,23,40000,RENT,3.0,DEBTCONSOLIDATION,C,3600,15.96,0,0.09,1,4,0
LN03330,22,36000,MORTGAGE,0.0,MEDICAL,A,4500,7.51,0,0.13,0,2,0
LN03331,24,40000,RENT,1.0,MEDICAL,C,3600,13.49,0,0.09,0,3,0
LN03332,25,36000,MORTGAGE,5.0,VENTURE,E,4800,17.93,0,0.13,0,3,0
LN03333,21,40000,RENT,5.0,MEDICAL,A,3600,5.42,0,0.09,0,4,0
LN03334,26,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5400,7.51,0,0.15,0,4,0
LN03335,25,36000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9000,7.14,0,0.25,0,4,0
LN03336,23,36000,MORTGAGE,3.0,VENTURE,B,4800,10.38,0,0.13,0,4,0
LN03337,24,40000,RENT,0.0,EDUCATION,B,3600,10.59,0,0.09,0,2,0
LN03338,23,36000,OWN,3.0,EDUCATION,A,8500,7.51,0,0.24,0,3,0
LN03339,22,40000,RENT,0.0,PERSONAL,A,3600,6.17,0,0.09,0,2,0
LN03340,24,40000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.12,0,0.09,0,3,0
LN03341,22,36000,MORTGAGE,6.0,VENTURE,A,7500,7.14,0,0.21,0,3,0
LN03342,25,36000,MORTGAGE,3.0,VENTURE,B,5000,10.99,0,0.14,0,4,0
LN03343,22,36000,MORTGAGE,1.0,EDUCATION,A,6000,7.51,0,0.17,0,4,0
LN03344,22,42000,RENT,0.0,VENTURE,C,3600,14.72,0,0.09,1,4,0
LN03345,23,36000,OWN,2.0,VENTURE,B,15000,11.36,0,0.42,0,4,0
LN03346,23,37000,RENT,7.0,EDUCATION,A,11000,6.62,0,0.3,0,3,0
LN03347,23,37440,RENT,0.0,VENTURE,B,11000,10.99,0,0.29,0,2,0
LN03348,24,37950,RENT,8.0,EDUCATION,B,11000,11.86,0,0.29,0,2,0
LN03349,24,36000,MORTGAGE,4.0,VENTURE,D,2000,14.96,0,0.06,0,2,0
LN03350,26,36000,OWN,4.0,PERSONAL,B,15000,10.25,0,0.42,0,2,0
LN03351,22,39500,RENT,3.0,DEBTCONSOLIDATION,C,11000,12.68,0,0.28,1,2,0
LN03352,23,39500,RENT,7.0,MEDICAL,A,11000,7.49,0,0.28,0,2,0
LN03353,23,39520,RENT,8.0,PERSONAL,A,11000,5.42,0,0.28,0,2,0
LN03354,22,39996,RENT,3.0,PERSONAL,A,11000,5.79,0,0.28,0,2,0
LN03355,22,34000,RENT,2.0,HOMEIMPROVEMENT,D,11000,15.99,1,0.32,0,3,1
LN03356,22,41000,RENT,2.0,DEBTCONSOLIDATION,B,11000,12.18,0,0.27,0,4,0
LN03357,24,41280,RENT,3.0,VENTURE,D,11000,15.28,0,0.27,0,3,0
LN03358,26,36000,MORTGAGE,10.0,PERSONAL,B,10000,9.88,0,0.28,0,3,0
LN03359,25,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7000,12.73,0,0.19,1,2,0
LN03360,23,36000,MORTGAGE,4.0,EDUCATION,A,10000,7.14,0,0.28,0,3,0
LN03361,21,41808,RENT,5.0,EDUCATION,E,11000,17.19,0,0.26,1,3,0
LN03362,22,42000,RENT,3.0,PERSONAL,B,11000,11.71,0,0.26,0,2,0
LN03363,21,36000,RENT,3.0,HOMEIMPROVEMENT,B,11000,10.37,1,0.31,0,4,1
LN03364,23,36000,RENT,0.0,VENTURE,C,11000,13.11,1,0.31,1,3,1
LN03365,21,36000,OWN,5.0,EDUCATION,C,8800,13.85,0,0.24,0,2,0
LN03366,24,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,14.22,1,0.33,1,3,1
LN03367,24,43000,RENT,9.0,EDUCATION,A,11000,8.94,0,0.26,0,3,0
LN03368,25,44975,RENT,2.0,MEDICAL,A,11000,6.99,0,0.24,0,4,0
LN03369,26,45000,RENT,3.0,DEBTCONSOLIDATION,A,11000,6.99,0,0.24,0,2,0
LN03370,25,45000,RENT,2.0,DEBTCONSOLIDATION,B,11000,9.25,0,0.24,0,2,0
LN03371,23,36000,OWN,2.0,VENTURE,C,5000,12.87,0,0.14,1,3,0
LN03372,25,36000,MORTGAGE,0.0,MEDICAL,C,5400,14.26,0,0.15,0,3,0
LN03373,22,45000,RENT,6.0,MEDICAL,B,11000,9.88,0,0.24,0,2,0
LN03374,26,45000,RENT,10.0,PERSONAL,D,11000,14.61,0,0.24,0,2,0
LN03375,22,36000,OWN,4.0,EDUCATION,D,5000,14.61,0,0.14,0,2,0
LN03376,22,45504,RENT,2.0,DEBTCONSOLIDATION,B,11000,10.99,0,0.24,0,2,0
LN03377,22,46000,RENT,3.0,EDUCATION,B,11000,10.59,0,0.24,0,3,0
LN03378,24,36000,MORTGAGE,3.0,PERSONAL,B,4750,11.83,0,0.13,0,3,0
LN03379,22,46000,RENT,4.0,PERSONAL,A,11000,7.49,0,0.24,0,4,0
LN03380,24,47160,RENT,5.0,VENTURE,B,11000,11.14,0,0.23,0,4,0
LN03381,25,48000,RENT,8.0,MEDICAL,A,11000,7.51,0,0.23,0,4,0
LN03382,23,30000,MORTGAGE,4.0,VENTURE,D,9500,15.31,1,0.32,0,2,1
LN03383,22,48000,RENT,2.0,EDUCATION,B,11000,10.75,0,0.23,0,4,0
LN03384,25,48996,RENT,9.0,EDUCATION,A,11000,7.88,0,0.22,0,2,0
LN03385,24,49278,RENT,4.0,VENTURE,C,11000,13.22,0,0.22,0,2,0
LN03386,22,50000,RENT,1.0,MEDICAL,A,11000,7.49,0,0.22,0,2,0
LN03387,22,50000,RENT,6.0,EDUCATION,C,11000,13.49,0,0.22,1,4,0
LN03388,23,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,3000,13.22,0,0.08,0,4,0
LN03389,21,50000,RENT,4.0,EDUCATION,B,11000,10.0,0,0.22,0,3,0
LN03390,25,50000,RENT,0.0,EDUCATION,B,11000,12.53,0,0.22,0,2,0
LN03391,26,44000,RENT,4.0,DEBTCONSOLIDATION,D,11000,15.31,1,0.25,0,2,1
LN03392,22,50985,RENT,4.0,EDUCATION,C,11000,13.11,0,0.22,0,2,0
LN03393,22,36000,MORTGAGE,3.0,MEDICAL,B,6000,12.53,0,0.17,0,2,0
LN03394,26,36000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6350,8.94,0,0.18,0,4,0
LN03395,26,46000,RENT,3.0,MEDICAL,D,11000,16.29,1,0.24,1,3,1
LN03396,21,52769,RENT,5.0,EDUCATION,B,11000,10.37,0,0.21,0,4,0
LN03397,26,53004,RENT,10.0,HOMEIMPROVEMENT,A,11000,5.79,0,0.21,0,4,0
LN03398,23,30000,MORTGAGE,7.0,MEDICAL,C,10000,13.79,1,0.33,0,2,1
LN03399,23,54996,RENT,2.0,MEDICAL,C,11000,13.48,0,0.2,0,2,0
LN03400,23,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,1000,9.32,1,0.03,0,4,1
LN03401,23,56000,RENT,3.0,DEBTCONSOLIDATION,A,11000,7.49,0,0.2,0,4,0
LN03402,21,36000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,9.32,0,0.22,0,3,0
LN03403,26,58195,RENT,3.0,PERSONAL,B,11000,9.91,0,0.19,0,2,0
LN03404,22,59000,RENT,2.0,EDUCATION,B,11000,10.74,0,0.19,0,2,0
LN03405,24,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6400,9.38,0,0.18,0,4,0
LN03406,23,60000,RENT,1.0,EDUCATION,C,11000,14.22,0,0.18,0,4,0
LN03407,22,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.32,0,0.28,0,3,0
LN03408,24,65000,RENT,5.0,HOMEIMPROVEMENT,A,11000,7.51,0,0.17,0,4,0
LN03409,26,36000,MORTGAGE,10.0,PERSONAL,B,18000,10.39,0,0.5,0,2,0
LN03410,26,36000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,6000,12.29,0,0.17,1,4,0
LN03411,24,36000,MORTGAGE,3.0,EDUCATION,B,8000,9.83,0,0.22,0,3,0
LN03412,24,69996,RENT,9.0,DEBTCONSOLIDATION,B,11000,11.86,0,0.16,0,3,0
LN03413,26,70000,RENT,5.0,HOMEIMPROVEMENT,A,11000,6.62,0,0.16,0,4,0
LN03414,22,71200,RENT,2.0,VENTURE,B,11000,12.42,0,0.15,0,2,0
LN03415,25,80004,RENT,9.0,HOMEIMPROVEMENT,C,11000,12.53,0,0.14,0,4,0
LN03416,23,81600,RENT,3.0,PERSONAL,B,11000,10.99,0,0.13,0,3,0
LN03417,24,85000,RENT,1.0,MEDICAL,A,11000,6.91,0,0.13,0,2,0
LN03418,21,87000,RENT,5.0,MEDICAL,B,11000,11.58,0,0.13,0,2,0
LN03419,24,90000,RENT,2.0,EDUCATION,B,11000,11.14,0,0.12,0,3,0
LN03420,26,36194,MORTGAGE,10.0,PERSONAL,B,9250,10.08,0,0.26,0,3,0
LN03421,24,100000,RENT,6.0,DEBTCONSOLIDATION,A,11000,5.42,0,0.11,0,4,0
LN03422,25,30252,MORTGAGE,9.0,PERSONAL,B,10000,9.76,1,0.33,0,3,1
LN03423,23,116000,RENT,7.0,VENTURE,A,11000,8.94,0,0.09,0,2,0
LN03424,21,30297,MORTGAGE,5.0,HOMEIMPROVEMENT,C,7550,13.22,1,0.25,1,4,1
LN03425,25,36300,MORTGAGE,5.0,VENTURE,A,9000,6.99,0,0.25,0,2,0
LN03426,25,30300,MORTGAGE,4.0,MEDICAL,B,5000,10.0,1,0.17,0,2,1
LN03427,25,120000,RENT,9.0,DEBTCONSOLIDATION,B,11000,12.18,0,0.09,0,4,0
LN03428,26,125000,RENT,1.0,MEDICAL,C,11000,12.98,0,0.09,1,4,0
LN03429,22,36396,MORTGAGE,6.0,EDUCATION,B,5500,11.12,0,0.15,0,3,0
LN03430,24,47230,RENT,8.0,VENTURE,A,10950,6.91,0,0.23,0,2,0
LN03431,22,30400,MORTGAGE,2.0,VENTURE,C,9950,15.27,1,0.33,0,4,1
LN03432,22,60000,RENT,5.0,PERSONAL,D,10900,15.65,0,0.18,0,2,0
LN03433,22,35500,RENT,6.0,HOMEIMPROVEMENT,C,10875,12.84,1,0.31,0,4,1
LN03434,25,36400,MORTGAGE,4.0,VENTURE,C,11000,12.29,0,0.3,0,3,0
LN03435,21,33000,RENT,2.0,EDUCATION,C,10800,12.23,1,0.33,0,3,1
LN03436,24,34000,RENT,3.0,PERSONAL,D,10800,14.42,1,0.32,1,4,1
LN03437,22,36480,RENT,2.0,VENTURE,B,10800,8.88,0,0.3,0,4,0
LN03438,26,33996,RENT,2.0,PERSONAL,B,10800,11.12,1,0.32,0,3,1
LN03439,24,36500,MORTGAGE,3.0,VENTURE,B,2500,10.37,0,0.07,0,3,0
LN03440,24,40000,RENT,0.0,DEBTCONSOLIDATION,A,10800,6.92,0,0.27,0,4,0
LN03441,24,43680,RENT,1.0,VENTURE,A,10800,5.42,0,0.25,0,2,0
LN03442,26,45000,RENT,0.0,MEDICAL,A,10800,6.17,0,0.24,0,3,0
LN03443,24,45996,RENT,2.0,VENTURE,C,10800,13.16,0,0.23,0,4,0
LN03444,23,30500,MORTGAGE,6.0,MEDICAL,D,3000,14.96,1,0.1,1,2,1
LN03445,25,36500,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3200,9.63,0,0.09,0,3,0
LN03446,24,36500,MORTGAGE,0.0,EDUCATION,C,7000,13.16,0,0.19,1,4,0
LN03447,26,42000,RENT,2.0,PERSONAL,C,10800,13.99,1,0.26,0,2,1
LN03448,26,30576,MORTGAGE,10.0,MEDICAL,D,3000,14.46,1,0.1,1,2,1
LN03449,26,36588,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.27,0,3,0
LN03450,22,36600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,9950,7.29,0,0.27,0,3,0
LN03451,25,50000,RENT,2.0,VENTURE,B,10800,10.75,0,0.22,0,3,0
LN03452,26,36636,MORTGAGE,4.0,MEDICAL,A,5000,6.03,0,0.14,0,2,0
LN03453,21,36648,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7125,9.91,0,0.19,0,2,0
LN03454,22,44400,RENT,2.0,PERSONAL,E,10800,18.79,1,0.24,0,3,1
LN03455,23,55000,RENT,2.0,MEDICAL,B,10800,8.88,0,0.2,0,2,0
LN03456,25,55000,RENT,2.0,VENTURE,C,10800,13.57,0,0.2,0,2,0
LN03457,25,30780,MORTGAGE,4.0,MEDICAL,A,5500,8.49,1,0.18,0,4,1
LN03458,21,36800,MORTGAGE,5.0,EDUCATION,A,12400,7.51,0,0.34,0,4,0
LN03459,21,57000,RENT,0.0,EDUCATION,C,10800,13.22,0,0.19,0,3,0
LN03460,21,57000,RENT,6.0,HOMEIMPROVEMENT,D,10800,16.77,1,0.19,0,4,1
LN03461,25,68000,RENT,9.0,VENTURE,B,10800,10.74,0,0.16,0,2,0
LN03462,24,36852,MORTGAGE,4.0,EDUCATION,B,6000,9.99,0,0.16,0,4,0
LN03463,23,72000,RENT,3.0,MEDICAL,A,10800,7.88,0,0.15,0,2,0
LN03464,26,69000,RENT,11.0,HOMEIMPROVEMENT,A,10800,7.51,1,0.16,0,4,1
LN03465,23,58650,RENT,7.0,MEDICAL,D,10800,16.29,1,0.16,0,3,1
LN03466,22,36933,MORTGAGE,2.0,VENTURE,C,10000,12.22,0,0.27,1,4,0
LN03467,22,75000,RENT,0.0,MEDICAL,B,10800,9.62,0,0.14,0,3,0
LN03468,25,62165,RENT,2.0,MEDICAL,D,10800,15.65,1,0.15,1,4,1
LN03469,23,115000,RENT,0.0,PERSONAL,C,10800,14.65,0,0.09,0,4,0
LN03470,23,36996,OWN,4.0,MEDICAL,A,10000,7.51,0,0.27,0,3,0
LN03471,22,20796,RENT,1.0,DEBTCONSOLIDATION,D,10775,15.37,1,0.52,1,2,1
LN03472,23,30000,RENT,6.0,EDUCATION,B,10775,10.65,1,0.36,0,4,1
LN03473,24,36996,MORTGAGE,7.0,PERSONAL,D,7800,15.31,0,0.21,1,3,0
LN03474,24,24000,RENT,0.0,HOMEIMPROVEMENT,D,10750,15.2,1,0.45,1,2,1
LN03475,22,29950,RENT,0.0,HOMEIMPROVEMENT,D,10750,14.11,1,0.36,0,3,1
LN03476,21,30067,RENT,5.0,VENTURE,C,10750,12.68,1,0.36,0,3,1
LN03477,23,33600,RENT,2.0,DEBTCONSOLIDATION,C,10750,13.48,1,0.32,1,3,1
LN03478,26,36000,RENT,7.0,VENTURE,E,10750,16.0,0,0.3,1,4,0
LN03479,23,37000,OWN,0.0,EDUCATION,A,6000,8.9,0,0.16,0,3,0
LN03480,25,39000,RENT,1.0,HOMEIMPROVEMENT,D,10750,14.59,1,0.28,1,4,1
LN03481,23,32000,RENT,4.0,PERSONAL,A,10700,6.03,1,0.33,0,3,1
LN03482,26,48000,RENT,2.0,EDUCATION,A,10700,9.63,0,0.22,0,4,0
LN03483,25,54000,RENT,7.0,HOMEIMPROVEMENT,C,10700,13.48,1,0.2,1,2,1
LN03484,23,37000,MORTGAGE,3.0,PERSONAL,B,6400,11.71,0,0.17,0,3,0
LN03485,26,68000,RENT,4.0,EDUCATION,B,10700,12.42,0,0.16,0,4,0
LN03486,25,37000,OWN,0.0,VENTURE,C,10000,15.96,0,0.27,0,3,0
LN03487,22,37000,MORTGAGE,7.0,MEDICAL,B,3600,11.71,0,0.1,0,2,0
LN03488,26,16800,RENT,4.0,PERSONAL,B,10625,10.99,1,0.63,0,3,1
LN03489,22,37000,MORTGAGE,1.0,VENTURE,C,2000,14.27,0,0.05,1,2,0
LN03490,25,24000,RENT,2.0,MEDICAL,A,10625,6.03,1,0.44,0,2,1
LN03491,26,37000,MORTGAGE,7.0,EDUCATION,B,8400,10.99,0,0.23,0,4,0
LN03492,25,37000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,7000,15.62,0,0.19,1,3,0
LN03493,23,25000,RENT,0.0,EDUCATION,B,10625,11.71,1,0.42,0,3,1
LN03494,22,37000,MORTGAGE,0.0,MEDICAL,A,15000,8.49,0,0.41,0,2,0
LN03495,26,30000,RENT,0.0,VENTURE,B,10625,11.71,1,0.35,0,3,1
LN03496,25,30000,RENT,9.0,DEBTCONSOLIDATION,A,10625,6.99,1,0.35,0,4,1
LN03497,23,30000,RENT,8.0,EDUCATION,A,10625,6.92,1,0.35,0,2,1
LN03498,24,37000,MORTGAGE,3.0,MEDICAL,A,6075,5.99,0,0.16,0,3,0
LN03499,24,62467,RENT,0.0,HOMEIMPROVEMENT,A,10625,8.49,0,0.17,0,2,0
LN03500,22,31200,RENT,0.0,MEDICAL,C,10600,12.99,1,0.34,0,2,1
LN03501,24,33048,RENT,6.0,EDUCATION,C,10600,11.97,1,0.32,1,3,1
LN03502,24,42000,RENT,4.0,PERSONAL,C,10600,13.16,0,0.25,1,4,0
LN03503,25,57700,RENT,2.0,MEDICAL,D,10600,14.91,1,0.18,1,4,1
LN03504,24,37000,MORTGAGE,4.0,MEDICAL,A,4000,7.49,0,0.11,0,4,0
LN03505,22,75000,RENT,3.0,EDUCATION,B,10600,10.99,0,0.14,0,3,0
LN03506,24,94000,RENT,3.0,PERSONAL,B,10600,12.18,0,0.11,0,4,0
LN03507,22,37000,MORTGAGE,6.0,MEDICAL,B,2500,10.37,0,0.07,0,4,0
LN03508,25,30000,RENT,3.0,VENTURE,D,10500,16.29,1,0.35,0,2,1
LN03509,22,37000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,6.54,0,0.41,0,3,0
LN03510,25,30600,RENT,4.0,MEDICAL,C,10500,13.35,1,0.34,0,3,1
LN03511,22,29000,RENT,2.0,EDUCATION,B,10500,9.99,1,0.36,0,3,1
LN03512,25,35220,RENT,2.0,DEBTCONSOLIDATION,A,10500,7.29,0,0.3,0,3,0
LN03513,22,37000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,13000,7.88,0,0.35,0,4,0
LN03514,22,36000,RENT,6.0,DEBTCONSOLIDATION,B,10500,10.74,0,0.29,0,2,0
LN03515,24,37000,RENT,8.0,MEDICAL,D,10500,15.31,0,0.28,0,2,0
LN03516,25,39204,RENT,3.0,PERSONAL,F,10500,18.535,0,0.27,1,4,0
LN03517,21,34500,RENT,5.0,EDUCATION,A,10500,8.49,1,0.3,0,3,1
LN03518,22,41900,RENT,3.0,EDUCATION,A,10500,8.49,0,0.25,0,2,0
LN03519,24,44640,RENT,0.0,VENTURE,B,10500,10.36,0,0.24,0,2,0
LN03520,22,45000,RENT,0.0,PERSONAL,A,10500,6.99,0,0.23,0,2,0
LN03521,24,37000,MORTGAGE,8.0,VENTURE,B,10000,10.99,0,0.27,0,4,0
LN03522,22,49000,RENT,1.0,HOMEIMPROVEMENT,A,10500,9.38,1,0.21,0,2,1
LN03523,26,58000,RENT,9.0,PERSONAL,B,10500,11.48,0,0.18,0,2,0
LN03524,24,85000,RENT,1.0,VENTURE,A,10500,6.92,0,0.12,0,3,0
LN03525,23,43500,RENT,0.0,MEDICAL,C,10450,13.57,0,0.24,0,2,0
LN03526,26,37000,MORTGAGE,4.0,VENTURE,A,10400,8.94,0,0.28,0,3,0
LN03527,23,37000,MORTGAGE,2.0,EDUCATION,A,10000,7.74,0,0.27,0,3,0
LN03528,24,37000,OTHER,2.0,EDUCATION,B,5000,11.58,0,0.14,0,3,0
LN03529,24,35004,RENT,9.0,PERSONAL,E,10400,16.82,0,0.3,0,2,0
LN03530,23,37000,RENT,1.0,EDUCATION,A,10400,7.66,0,0.28,0,4,0
LN03531,22,32400,RENT,2.0,MEDICAL,D,10400,14.84,1,0.32,0,2,1
LN03532,25,40000,RENT,6.0,EDUCATION,B,10400,9.91,0,0.26,0,4,0
LN03533,22,37000,MORTGAGE,6.0,EDUCATION,B,7500,10.95,0,0.2,0,2,0
