loan_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
LN03558,26,female,Bachelor,44105,7,RENT,10200,PERSONAL,12.69,0.23,4,550,Yes,0
LN03559,22,female,High School,51496,0,RENT,3600,PERSONAL,7.37,0.07,3,616,Yes,0
LN03560,22,male,High School,53945,1,RENT,3600,VENTURE,7.37,0.07,3,692,Yes,0
LN03561,23,male,Associate,55097,3,RENT,3600,VENTURE,6.03,0.07,3,578,Yes,0
LN03562,23,male,Master,55026,3,RENT,3600,EDUCATION,11.49,0.07,3,697,No,0
LN03563,24,female,Associate,55211,4,RENT,3600,MEDICAL,6.91,0.07,4,612,Yes,0
LN03564,22,female,Associate,48348,0,RENT,3600,DEBTCONSOLIDATION,17.49,0.07,3,680,No,1
LN03565,22,female,Bachelor,50348,0,RENT,3600,DEBTCONSOLIDATION,16.77,0.07,3,685,No,1
LN03566,22,male,Master,45141,0,MORTGAGE,8400,PERSONAL,9.99,0.19,4,717,No,0
LN03567,23,male,High School,45797,2,MORTGAGE,3200,EDUCATION,12.68,0.07,2,649,Yes,0
LN03568,23,male,Associate,59113,0,RENT,3600,VENTURE,16.02,0.06,2,652,No,0
LN03569,22,male,Associate,51919,0,RENT,3600,DEBTCONSOLIDATION,11.01,0.07,3,570,No,1
LN03570,25,male,High School,38346,0,MORTGAGE,7000,EDUCATION,10.36,0.18,3,690,No,1
LN03571,22,male,High School,53638,0,RENT,3600,HOMEIMPROVEMENT,13.43,0.07,2,620,No,1
LN03572,24,male,Associate,60968,0,RENT,3600,DEBTCONSOLIDATION,11.36,0.06,3,593,Yes,0
LN03573,21,male,High School,61422,1,RENT,3600,EDUCATION,7.88,0.06,3,605,Yes,0
LN03574,25,male,Master,62883,3,RENT,3600,DEBTCONSOLIDATION,7.49,0.06,3,698,Yes,0
LN03575,23,male,Associate,65222,0,RENT,3600,MEDICAL,12.42,0.06,3,580,No,0
LN03576,23,female,High School,66893,2,RENT,3600,EDUCATION,16.77,0.05,4,618,Yes,0
LN03577,21,female,Bachelor,46089,0,MORTGAGE,5600,EDUCATION,6.92,0.12,2,590,Yes,0
LN03578,23,female,Master,45807,0,MORTGAGE,7125,EDUCATION,13.99,0.16,4,685,Yes,0
LN03579,25,male,High School,67186,4,RENT,3600,DEBTCONSOLIDATION,8.9,0.05,3,672,No,0
LN03580,23,female,Bachelor,67137,1,RENT,3600,PERSONAL,5.99,0.05,3,694,Yes,0
LN03581,25,male,Bachelor,67182,2,RENT,3600,HOMEIMPROVEMENT,13.98,0.05,4,629,No,0
LN03582,25,female,Bachelor,65904,6,RENT,3600,PERSONAL,11.01,0.05,3,647,No,1
LN03583,23,female,High School,73194,0,RENT,3600,VENTURE,7.9,0.05,2,659,Yes,0
LN03584,21,male,Master,45910,0,MORTGAGE,12000,PERSONAL,5.79,0.26,2,586,Yes,0
LN03585,22,female,Bachelor,72972,0,RENT,3600,EDUCATION,15.27,0.05,2,650,Yes,0
LN03586,23,female,High School,73078,0,RENT,3600,EDUCATION,9.99,0.05,2,656,Yes,0
LN03587,26,male,Bachelor,45974,5,MORTGAGE,7000,DEBTCONSOLIDATION,6.54,0.15,4,686,No,0
LN03588,25,male,High School,74247,0,RENT,3600,PERSONAL,6.91,0.05,3,489,Yes,0
LN03589,26,male,Bachelor,76563,3,RENT,3600,HOMEIMPROVEMENT,6.76,0.05,4,633,Yes,0
LN03590,24,male,Bachelor,46131,0,MORTGAGE,5600,DEBTCONSOLIDATION,8.94,0.12,4,585,Yes,0
LN03591,23,male,Bachelor,79179,2,RENT,3600,DEBTCONSOLIDATION,11.49,0.05,2,619,No,0
LN03592,23,male,Associate,79049,0,RENT,3600,MEDICAL,10.59,0.05,3,667,No,0
LN03593,24,male,Master,78536,4,RENT,3600,EDUCATION,10.59,0.05,2,663,No,0
LN03594,25,male,Bachelor,81627,2,RENT,3600,VENTURE,9.99,0.04,4,662,Yes,0
LN03595,25,male,Bachelor,63649,4,RENT,3600,MEDICAL,13.99,0.06,2,678,No,1
LN03596,25,male,Master,46255,1,OWN,5000,HOMEIMPROVEMENT,10.99,0.11,3,654,Yes,0
LN03597,26,male,Bachelor,87234,6,RENT,3600,VENTURE,10.74,0.04,4,557,No,0
LN03598,25,male,Bachelor,46070,5,MORTGAGE,12000,PERSONAL,11.99,0.26,4,664,No,0
LN03599,26,male,Associate,90918,5,RENT,3600,HOMEIMPROVEMENT,8.94,0.04,4,647,Yes,0
LN03600,22,female,Bachelor,97136,3,RENT,3600,DEBTCONSOLIDATION,12.69,0.04,3,533,No,0
LN03601,23,male,Associate,45965,2,MORTGAGE,8000,EDUCATION,15.62,0.17,3,588,Yes,0
LN03602,26,male,High School,102806,2,RENT,3600,EDUCATION,11.99,0.04,2,563,Yes,0
LN03603,23,male,High School,39286,0,MORTGAGE,6000,MEDICAL,14.96,0.15,2,593,No,1
LN03604,22,female,Bachelor,46553,0,MORTGAGE,7200,EDUCATION,10.99,0.15,2,593,No,0
LN03605,22,male,Associate,112283,0,RENT,3600,HOMEIMPROVEMENT,16.77,0.03,3,592,No,1
LN03606,23,female,Bachelor,132920,1,RENT,3600,PERSONAL,11.01,0.03,3,622,Yes,0
LN03607,25,male,Associate,38924,3,OTHER,10000,HOMEIMPROVEMENT,12.53,0.26,3,503,No,1
LN03608,25,female,High School,24483,6,RENT,3625,MEDICAL,16.29,0.15,2,641,No,1
LN03609,26,male,Master,46175,7,MORTGAGE,6300,HOMEIMPROVEMENT,11.01,0.14,4,657,Yes,0
LN03610,26,female,Associate,29845,0,RENT,3625,HOMEIMPROVEMENT,11.11,0.12,4,667,No,1
LN03611,25,male,Bachelor,62994,3,RENT,3625,HOMEIMPROVEMENT,6.54,0.06,3,580,No,0
LN03612,23,male,Master,63317,0,RENT,3625,PERSONAL,10.59,0.06,2,650,No,1
LN03613,25,female,High School,46950,2,MORTGAGE,3500,PERSONAL,6.03,0.07,2,650,Yes,0
LN03614,24,female,High School,21946,3,RENT,3700,EDUCATION,14.22,0.17,4,641,No,1
LN03615,26,female,High School,46474,3,MORTGAGE,8875,HOMEIMPROVEMENT,7.51,0.19,2,580,Yes,0
LN03616,23,male,Bachelor,46620,0,MORTGAGE,4000,VENTURE,12.42,0.09,3,645,Yes,0
LN03617,21,male,Bachelor,34794,0,RENT,3700,EDUCATION,8,0.11,3,625,Yes,0
LN03618,23,male,Bachelor,44280,1,RENT,3700,DEBTCONSOLIDATION,9.25,0.08,2,562,Yes,0
LN03619,24,female,Associate,58499,0,RENT,3700,MEDICAL,6.99,0.06,4,571,Yes,0
LN03620,23,male,Bachelor,46698,2,MORTGAGE,5400,PERSONAL,7.9,0.12,3,683,Yes,0
LN03621,22,male,Bachelor,72693,1,RENT,3700,EDUCATION,10.37,0.05,4,576,Yes,0
LN03622,23,female,High School,91081,0,RENT,3700,DEBTCONSOLIDATION,6.03,0.04,2,626,Yes,0
LN03623,23,female,High School,46487,0,MORTGAGE,8000,EDUCATION,12.69,0.17,3,634,Yes,0
LN03624,23,female,Bachelor,40232,0,RENT,3725,DEBTCONSOLIDATION,6.54,0.09,2,472,Yes,0
LN03625,23,male,Associate,145178,4,RENT,3725,VENTURE,8.49,0.03,2,687,No,0
LN03626,23,male,High School,26519,0,RENT,3750,DEBTCONSOLIDATION,15.65,0.14,2,588,No,1
LN03627,21,male,High School,46356,0,MORTGAGE,7000,EDUCATION,13.49,0.15,3,543,Yes,0
LN03628,22,female,High School,46483,0,MORTGAGE,6000,DEBTCONSOLIDATION,7.51,0.13,4,568,Yes,0
LN03629,22,male,Bachelor,34647,1,RENT,3750,MEDICAL,13.85,0.11,4,650,Yes,0
LN03630,24,male,Master,46820,0,OWN,9600,EDUCATION,11.01,0.21,2,583,No,0
LN03631,25,female,High School,46815,2,MORTGAGE,5400,HOMEIMPROVEMENT,8.9,0.12,2,638,Yes,0
LN03632,22,male,Associate,46545,1,MORTGAGE,18000,MEDICAL,8.9,0.39,2,555,Yes,0
LN03633,22,female,High School,14506,0,RENT,3800,HOMEIMPROVEMENT,8.88,0.26,4,672,No,1
LN03634,25,male,High School,24048,4,RENT,3800,DEBTCONSOLIDATION,14.35,0.16,4,600,No,1
LN03635,21,male,Master,30777,0,RENT,3800,DEBTCONSOLIDATION,8.59,0.12,2,705,Yes,0
LN03636,26,male,Bachelor,46900,3,MORTGAGE,4000,HOMEIMPROVEMENT,11.01,0.09,3,652,Yes,0
LN03637,23,male,Bachelor,32589,3,RENT,3800,DEBTCONSOLIDATION,7.9,0.12,4,670,No,0
LN03638,25,male,Bachelor,37160,2,RENT,3800,DEBTCONSOLIDATION,14.84,0.1,2,634,No,1
LN03639,22,male,High School,41874,0,RENT,3800,MEDICAL,18.25,0.09,4,661,No,1
LN03640,22,male,Associate,52483,3,RENT,3800,EDUCATION,6.99,0.07,4,662,Yes,0
LN03641,26,male,Associate,57717,3,RENT,3800,PERSONAL,13.49,0.07,3,658,Yes,0
LN03642,23,male,High School,67189,0,RENT,3800,MEDICAL,6.76,0.06,4,608,Yes,0
LN03643,26,female,Associate,46164,2,MORTGAGE,5000,HOMEIMPROVEMENT,11.01,0.11,2,619,Yes,0
LN03644,23,male,Master,84175,2,RENT,3800,EDUCATION,15.28,0.05,3,656,No,1
LN03645,23,male,Master,130708,0,RENT,3800,MEDICAL,14.26,0.03,4,681,Yes,0
LN03646,24,male,High School,18450,1,RENT,3825,MEDICAL,11.01,0.21,2,635,No,1
LN03647,26,male,Associate,32292,5,RENT,3825,DEBTCONSOLIDATION,14.27,0.12,4,666,No,0
LN03648,22,male,High School,46587,0,MORTGAGE,8500,DEBTCONSOLIDATION,5.42,0.18,2,592,No,0
LN03649,23,male,Bachelor,39009,0,MORTGAGE,1000,EDUCATION,10.59,0.03,2,617,No,1
LN03650,22,male,High School,35276,0,RENT,3825,VENTURE,15.96,0.11,3,563,No,1
LN03651,22,male,High School,46211,0,MORTGAGE,8000,MEDICAL,9.99,0.17,3,586,Yes,0
LN03652,24,male,Associate,49157,3,RENT,3825,VENTURE,10,0.08,4,634,Yes,0
LN03653,25,male,Associate,46825,3,MORTGAGE,9000,HOMEIMPROVEMENT,6.99,0.19,4,679,No,0
LN03654,23,female,Associate,46831,2,OWN,5000,VENTURE,12.99,0.11,4,639,Yes,0
LN03655,24,female,High School,39765,1,RENT,3850,EDUCATION,12.68,0.1,4,634,No,0
LN03656,22,male,Associate,46703,0,MORTGAGE,4500,EDUCATION,5.79,0.1,2,654,Yes,0
LN03657,23,male,High School,59329,2,RENT,3850,DEBTCONSOLIDATION,8.49,0.06,4,651,Yes,0
LN03658,24,female,Associate,46702,5,MORTGAGE,5000,PERSONAL,10,0.11,3,602,Yes,0
LN03659,22,male,Associate,32227,0,RENT,3900,MEDICAL,7.51,0.12,3,548,Yes,0
LN03660,25,female,Master,46688,4,MORTGAGE,6000,PERSONAL,5.42,0.13,2,600,Yes,0
LN03661,24,female,Associate,49009,3,RENT,3900,EDUCATION,12.23,0.08,3,512,Yes,0
LN03662,25,male,Bachelor,54576,0,RENT,3900,VENTURE,10.99,0.07,2,697,Yes,0
LN03663,23,female,Master,46425,4,OWN,17500,VENTURE,11.11,0.38,4,643,No,0
LN03664,22,male,Associate,54921,0,RENT,3950,EDUCATION,6.92,0.07,4,635,No,0
LN03665,22,male,Bachelor,15239,0,RENT,4000,VENTURE,9.76,0.26,3,524,No,1
LN03666,22,female,Bachelor,16020,0,RENT,4000,PERSONAL,10.37,0.25,4,625,No,1
LN03667,22,female,High School,46642,0,MORTGAGE,4200,EDUCATION,9.25,0.09,2,643,Yes,0
LN03668,25,male,Master,39729,2,MORTGAGE,8000,DEBTCONSOLIDATION,10.36,0.2,2,606,No,1
LN03669,24,male,Master,16755,1,RENT,4000,PERSONAL,9.88,0.24,2,609,No,1
LN03670,22,female,Bachelor,46709,0,MORTGAGE,4800,EDUCATION,9.99,0.1,3,629,No,0
LN03671,25,male,Bachelor,16558,6,RENT,4000,PERSONAL,15.65,0.24,3,573,No,1
LN03672,24,female,High School,16825,4,RENT,4000,VENTURE,15.65,0.24,3,529,No,1
LN03673,24,female,Associate,16873,3,RENT,4000,EDUCATION,5.79,0.24,3,640,No,1
LN03674,21,male,Bachelor,16949,0,RENT,4000,HOMEIMPROVEMENT,6.39,0.24,3,664,No,1
LN03675,26,female,High School,18042,4,RENT,4000,VENTURE,11.01,0.22,3,629,No,1
LN03676,22,female,High School,18001,0,RENT,4000,HOMEIMPROVEMENT,7.29,0.22,4,635,No,1
LN03677,22,male,Associate,46466,0,MORTGAGE,4000,MEDICAL,6.76,0.09,2,643,Yes,0
LN03678,24,male,Bachelor,46702,0,MORTGAGE,8000,HOMEIMPROVEMENT,7.14,0.17,3,608,Yes,0
LN03679,23,male,High School,18257,0,RENT,4000,VENTURE,10.74,0.22,3,563,No,1
LN03680,21,female,Associate,46416,1,OWN,14000,EDUCATION,11.12,0.3,3,587,Yes,0
LN03681,24,female,High School,46714,0,OWN,8500,VENTURE,13.11,0.18,2,621,No,0
LN03682,22,female,High School,18417,0,RENT,4000,VENTURE,14.61,0.22,2,581,No,1
LN03683,22,male,High School,18292,1,RENT,4000,DEBTCONSOLIDATION,10.91,0.22,2,583,No,1
LN03684,25,female,Master,46727,4,MORTGAGE,1500,MEDICAL,10.62,0.03,3,670,Yes,0
LN03685,22,female,Bachelor,19229,0,RENT,4000,EDUCATION,10.08,0.21,2,631,No,1
LN03686,26,male,High School,39425,4,MORTGAGE,15000,MEDICAL,15.33,0.38,3,480,No,1
LN03687,24,female,Master,19990,0,RENT,4000,MEDICAL,16.32,0.2,2,657,No,1
LN03688,22,male,High School,19772,0,RENT,4000,HOMEIMPROVEMENT,11.12,0.2,3,567,No,1
LN03689,22,female,Associate,20194,0,RENT,4000,EDUCATION,13.35,0.2,2,606,No,1
LN03690,22,female,High School,21470,0,RENT,4000,DEBTCONSOLIDATION,14.27,0.19,4,597,No,1
LN03691,22,female,High School,20981,0,RENT,4000,PERSONAL,10.25,0.19,4,625,No,1
LN03692,21,female,High School,22285,2,RENT,4000,DEBTCONSOLIDATION,13.22,0.18,4,614,No,1
LN03693,24,male,High School,46796,0,MORTGAGE,16000,HOMEIMPROVEMENT,10.99,0.34,3,622,Yes,0
LN03694,22,female,Associate,22319,1,RENT,4000,MEDICAL,11.49,0.18,4,674,No,1
LN03695,24,male,Associate,22331,0,RENT,4000,DEBTCONSOLIDATION,11.01,0.18,3,653,No,1
LN03696,23,male,Associate,22722,3,RENT,4000,PERSONAL,10.99,0.18,2,607,No,1
LN03697,24,male,Master,22599,3,RENT,4000,EDUCATION,12.87,0.18,4,643,No,1
LN03698,25,male,Bachelor,22645,3,RENT,4000,DEBTCONSOLIDATION,13.22,0.18,4,684,No,1
LN03699,22,female,Bachelor,22351,0,RENT,4000,EDUCATION,10.91,0.18,4,644,No,1
LN03700,23,male,Associate,23628,0,RENT,4000,EDUCATION,15.62,0.17,4,676,No,1
LN03701,21,male,Associate,24064,0,RENT,4000,EDUCATION,14.35,0.17,3,633,No,1
LN03702,25,female,Associate,23747,1,RENT,4000,EDUCATION,19.03,0.17,4,571,No,1
LN03703,21,female,Associate,46845,0,OWN,5000,MEDICAL,8.94,0.11,2,623,No,0
LN03704,24,male,High School,23957,3,RENT,4000,MEDICAL,14.35,0.17,4,647,No,1
LN03705,22,female,Bachelor,46409,0,MORTGAGE,10000,DEBTCONSOLIDATION,12.21,0.22,3,559,Yes,0
LN03706,25,female,Master,24152,6,RENT,4000,DEBTCONSOLIDATION,11.01,0.17,3,649,No,1
LN03707,22,male,High School,46673,0,MORTGAGE,4000,VENTURE,14.42,0.09,2,670,No,0
LN03708,22,male,Bachelor,24108,1,RENT,4000,VENTURE,10.25,0.17,3,703,No,1
LN03709,25,male,Associate,24359,2,RENT,4000,DEBTCONSOLIDATION,8.63,0.16,3,618,No,1
LN03710,22,female,Associate,46463,0,MORTGAGE,1950,MEDICAL,7.37,0.04,3,506,Yes,0
LN03711,25,female,High School,46503,0,MORTGAGE,18800,VENTURE,11.01,0.4,3,580,Yes,0
LN03712,25,male,High School,24779,3,RENT,4000,VENTURE,7.29,0.16,3,506,Yes,0
LN03713,23,male,High School,25292,0,RENT,4000,PERSONAL,12.23,0.16,2,421,Yes,0
LN03714,22,male,Bachelor,25070,0,RENT,4000,EDUCATION,11.89,0.16,3,574,Yes,0
LN03715,26,male,Associate,24855,6,RENT,4000,PERSONAL,13.79,0.16,4,609,Yes,0
LN03716,22,male,Bachelor,24932,0,RENT,4000,EDUCATION,9.45,0.16,4,616,Yes,0
LN03717,26,male,Associate,24874,4,RENT,4000,DEBTCONSOLIDATION,12.18,0.16,4,573,Yes,0
LN03718,23,male,Associate,25389,2,RENT,4000,DEBTCONSOLIDATION,8.94,0.16,4,632,Yes,0
LN03719,24,female,Associate,26343,1,RENT,4000,EDUCATION,13.43,0.15,2,576,No,0
LN03720,21,female,High School,25606,0,RENT,4000,DEBTCONSOLIDATION,11.86,0.16,2,605,No,0
LN03721,26,female,High School,26078,4,RENT,4000,MEDICAL,11.36,0.15,2,610,Yes,0
LN03722,26,female,Bachelor,46460,7,MORTGAGE,10000,VENTURE,13.35,0.22,2,646,Yes,0
LN03723,24,female,Associate,27257,2,RENT,4000,PERSONAL,11.36,0.15,3,671,No,1
LN03724,24,male,Master,27316,1,RENT,4000,MEDICAL,13.92,0.15,3,696,No,0
LN03725,25,female,High School,28944,3,RENT,4000,MEDICAL,12.42,0.14,3,613,Yes,0
LN03726,25,female,Bachelor,29651,3,RENT,4000,MEDICAL,14.35,0.13,2,524,Yes,0
LN03727,25,male,Master,30272,4,RENT,4000,PERSONAL,11.71,0.13,3,706,Yes,0
LN03728,21,male,High School,29605,0,RENT,4000,MEDICAL,14.84,0.14,2,634,No,1
LN03729,23,male,High School,29627,0,RENT,4000,DEBTCONSOLIDATION,11.01,0.14,4,646,Yes,0
LN03730,25,male,Associate,46447,0,MORTGAGE,10000,HOMEIMPROVEMENT,8.49,0.22,3,514,Yes,0
LN03731,24,female,Associate,29403,3,RENT,4000,VENTURE,8.59,0.14,3,671,No,0
LN03732,24,female,Bachelor,30078,3,RENT,4000,VENTURE,12.21,0.13,2,696,No,0
LN03733,26,male,Master,46604,4,MORTGAGE,3900,VENTURE,7.9,0.08,3,521,Yes,0
LN03734,23,male,Master,29626,3,RENT,4000,MEDICAL,11.66,0.14,4,647,Yes,0
LN03735,22,male,Master,46281,0,MORTGAGE,13500,PERSONAL,11.83,0.29,4,654,No,0
LN03736,25,male,Bachelor,29785,7,RENT,4000,VENTURE,7.75,0.13,3,627,No,0
LN03737,23,male,Bachelor,46522,1,MORTGAGE,12000,MEDICAL,10.38,0.26,4,652,Yes,0
LN03738,24,female,Bachelor,31144,6,RENT,4000,PERSONAL,9.45,0.13,3,648,Yes,0
LN03739,22,female,Bachelor,31158,3,RENT,4000,VENTURE,12.69,0.13,3,684,Yes,0
LN03740,23,female,Master,31207,0,RENT,4000,VENTURE,11.71,0.13,4,579,Yes,0
LN03741,22,male,High School,31107,0,RENT,4000,DEBTCONSOLIDATION,10.36,0.13,2,662,No,0
LN03742,21,male,Associate,31436,0,RENT,4000,PERSONAL,8.49,0.13,4,676,No,0
LN03743,22,female,Master,39556,3,MORTGAGE,8000,MEDICAL,13.47,0.2,4,678,No,1
LN03744,22,male,Associate,31434,2,RENT,4000,MEDICAL,11.01,0.13,2,585,Yes,0
LN03745,25,male,Bachelor,31231,5,RENT,4000,EDUCATION,10.25,0.13,2,677,Yes,0
LN03746,26,female,High School,46807,4,MORTGAGE,18000,DEBTCONSOLIDATION,9.63,0.38,3,670,No,0
LN03747,22,female,High School,31521,0,RENT,4000,EDUCATION,5.42,0.13,4,494,Yes,0
LN03748,24,male,Associate,46786,2,MORTGAGE,6000,PERSONAL,9.88,0.13,4,673,No,0
LN03749,23,male,Bachelor,32215,3,RENT,4000,EDUCATION,11.01,0.12,4,548,Yes,0
LN03750,23,male,High School,32363,4,RENT,4000,PERSONAL,6.76,0.12,3,543,Yes,0
LN03751,23,female,Associate,32181,3,RENT,4000,PERSONAL,12.87,0.12,3,651,No,1
LN03752,26,male,High School,46904,1,MORTGAGE,14500,EDUCATION,7.88,0.31,3,650,No,0
LN03753,26,female,Associate,32639,6,RENT,4000,EDUCATION,7.9,0.12,2,683,Yes,0
LN03754,24,male,High School,32694,2,RENT,4000,DEBTCONSOLIDATION,11.01,0.12,3,595,No,1
LN03755,23,male,High School,32809,3,RENT,4000,EDUCATION,14.17,0.12,2,642,No,1
LN03756,24,male,Bachelor,32176,6,RENT,4000,MEDICAL,13.72,0.12,2,667,Yes,0
LN03757,22,female,Associate,33198,0,RENT,4000,PERSONAL,5.79,0.12,2,573,Yes,0
LN03758,24,male,High School,33426,1,RENT,4000,MEDICAL,10.75,0.12,4,582,Yes,0
LN03759,23,male,High School,47143,1,MORTGAGE,8000,EDUCATION,6.62,0.17,4,610,Yes,0
LN03760,22,female,Bachelor,33856,0,RENT,4000,EDUCATION,7.14,0.12,2,651,No,0
LN03761,21,female,Bachelor,33569,0,RENT,4000,MEDICAL,15.58,0.12,2,635,No,1
LN03762,23,female,Bachelor,33776,1,RENT,4000,VENTURE,12.29,0.12,4,649,Yes,0
LN03763,22,male,High School,34028,0,RENT,4000,MEDICAL,5.42,0.12,4,508,No,0
LN03764,25,male,Associate,46627,5,OWN,1000,EDUCATION,6.62,0.02,2,617,Yes,0
LN03765,25,female,Associate,34701,2,RENT,4000,MEDICAL,12.99,0.12,2,579,Yes,0
LN03766,23,male,Associate,34657,1,RENT,4000,EDUCATION,8.9,0.12,4,663,Yes,0
LN03767,21,female,Associate,34680,0,RENT,4000,EDUCATION,15.23,0.12,2,473,Yes,0
LN03768,25,male,Associate,34684,3,RENT,4000,VENTURE,6.39,0.12,3,683,Yes,0
LN03769,24,male,High School,34650,1,RENT,4000,MEDICAL,11.01,0.12,2,585,Yes,0
LN03770,23,male,Bachelor,47002,4,MORTGAGE,2000,VENTURE,11.01,0.04,2,631,Yes,0
LN03771,25,male,High School,34538,0,RENT,4000,MEDICAL,10,0.12,2,500,Yes,0
LN03772,24,female,Associate,35765,2,RENT,4000,DEBTCONSOLIDATION,9.63,0.11,3,609,Yes,0
LN03773,22,female,High School,47366,0,OWN,10000,EDUCATION,13.99,0.21,2,585,Yes,0
LN03774,23,male,Associate,35835,1,RENT,4000,EDUCATION,5.42,0.11,2,607,No,0
LN03775,22,female,High School,35118,2,RENT,4000,DEBTCONSOLIDATION,13.48,0.11,2,668,Yes,0
LN03776,26,male,High School,47253,5,OWN,5550,EDUCATION,9.99,0.12,2,581,Yes,0
LN03777,24,male,Bachelor,36279,2,RENT,4000,VENTURE,9.45,0.11,3,669,No,0
LN03778,24,female,Associate,47471,4,MORTGAGE,15000,MEDICAL,15.23,0.32,2,635,Yes,0
LN03779,22,male,Bachelor,47297,0,MORTGAGE,5000,EDUCATION,11.49,0.11,2,657,Yes,0
LN03780,26,male,Associate,47364,2,OWN,15500,PERSONAL,11.99,0.33,3,640,No,0
LN03781,21,female,Bachelor,47211,0,MORTGAGE,4200,EDUCATION,11.01,0.09,2,603,No,0
LN03782,23,female,Associate,36632,0,RENT,4000,VENTURE,10.74,0.11,4,631,No,0
LN03783,22,male,Associate,36958,0,RENT,4000,EDUCATION,7.9,0.11,3,598,Yes,0
LN03784,24,male,Master,37026,1,RENT,4000,VENTURE,5.99,0.11,2,629,Yes,0
LN03785,24,male,High School,37143,0,RENT,4000,VENTURE,7.49,0.11,4,668,No,0
LN03786,24,male,Bachelor,47296,3,MORTGAGE,10000,HOMEIMPROVEMENT,10.99,0.21,2,686,Yes,0
LN03787,25,male,Associate,37011,2,RENT,4000,EDUCATION,16.49,0.11,3,626,Yes,0
LN03788,25,male,Bachelor,46715,0,OWN,12500,VENTURE,13.06,0.27,2,602,Yes,0
LN03789,25,female,Associate,37027,5,RENT,4000,EDUCATION,13.49,0.11,4,673,No,0
LN03790,22,female,High School,36919,0,RENT,4000,PERSONAL,11.49,0.11,3,679,No,0
LN03791,22,male,Associate,47303,0,MORTGAGE,10000,DEBTCONSOLIDATION,5.42,0.21,2,626,No,0
LN03792,23,male,High School,47091,3,OWN,7675,EDUCATION,10,0.16,4,586,Yes,0
LN03793,22,male,High School,36795,1,RENT,4000,EDUCATION,11.01,0.11,3,582,No,0
LN03794,25,male,Bachelor,46958,3,MORTGAGE,10000,DEBTCONSOLIDATION,7.29,0.21,2,472,Yes,0
LN03795,23,female,High School,47071,0,MORTGAGE,5000,VENTURE,10.37,0.11,4,596,Yes,0
LN03796,23,male,High School,36735,2,RENT,4000,DEBTCONSOLIDATION,10.36,0.11,3,674,Yes,0
LN03797,23,male,Bachelor,37068,0,RENT,4000,MEDICAL,10.36,0.11,4,610,Yes,0
LN03798,23,female,Associate,47297,2,MORTGAGE,5000,PERSONAL,9.25,0.11,3,674,No,0
LN03799,26,female,Bachelor,37401,5,RENT,4000,VENTURE,10.75,0.11,3,644,Yes,0
LN03800,22,male,Master,36887,0,RENT,4000,VENTURE,15.21,0.11,2,677,No,1
LN03801,22,female,Associate,46929,0,MORTGAGE,1000,PERSONAL,5.79,0.02,2,630,Yes,0
LN03802,25,male,High School,47061,2,MORTGAGE,5700,MEDICAL,6.17,0.12,2,643,No,0
LN03803,26,male,Bachelor,40059,7,MORTGAGE,10000,MEDICAL,11.01,0.25,4,693,No,1
LN03804,22,male,High School,37181,0,RENT,4000,PERSONAL,11.01,0.11,4,491,Yes,0
LN03805,26,male,Master,47106,5,MORTGAGE,6000,DEBTCONSOLIDATION,7.51,0.13,3,582,Yes,0
LN03806,26,male,Associate,36835,4,RENT,4000,PERSONAL,11.83,0.11,4,644,No,1
LN03807,25,male,Bachelor,36806,0,RENT,4000,EDUCATION,9.76,0.11,3,654,No,0
LN03808,24,male,Master,37206,3,RENT,4000,EDUCATION,11.34,0.11,3,702,Yes,0
LN03809,25,female,High School,38246,4,RENT,4000,VENTURE,12.61,0.1,3,603,No,1
LN03810,24,male,Associate,47562,3,MORTGAGE,10000,EDUCATION,14.72,0.21,2,669,No,0
LN03811,26,male,High School,38271,4,RENT,4000,DEBTCONSOLIDATION,9.99,0.1,3,595,No,0
LN03812,24,female,Associate,38523,0,RENT,4000,DEBTCONSOLIDATION,12.42,0.1,4,555,Yes,0
LN03813,25,male,Bachelor,47135,5,MORTGAGE,12000,VENTURE,10.38,0.25,3,631,No,0
LN03814,22,male,Associate,47054,0,OWN,10000,PERSONAL,14.72,0.21,3,602,Yes,0
LN03815,22,male,Associate,47027,0,MORTGAGE,8500,PERSONAL,7.14,0.18,3,662,Yes,0
LN03816,23,female,Bachelor,38273,2,RENT,4000,DEBTCONSOLIDATION,8.59,0.1,3,649,No,0
LN03817,24,male,Bachelor,39153,6,RENT,4000,MEDICAL,13.92,0.1,4,628,No,0
LN03818,26,male,Associate,47055,5,MORTGAGE,10000,EDUCATION,13.98,0.21,4,627,Yes,0
LN03819,21,male,Master,39559,0,MORTGAGE,1750,PERSONAL,13.61,0.04,4,569,No,1
LN03820,22,male,High School,39181,0,RENT,4000,VENTURE,5.42,0.1,4,494,Yes,0
LN03821,23,female,Associate,47107,4,MORTGAGE,10000,EDUCATION,7.14,0.21,3,577,Yes,0
LN03822,25,male,High School,39524,3,RENT,4000,MEDICAL,11.49,0.1,4,493,Yes,0
LN03823,24,female,High School,39471,3,RENT,4000,HOMEIMPROVEMENT,17.93,0.1,3,610,No,1
LN03824,23,female,Associate,38803,3,RENT,4000,PERSONAL,7.68,0.1,4,674,Yes,0
