loan_id,application_date,applicant_age,employment_status,annual_income,loan_amount,loan_tenure,credit_score,existing_emi,loan_purpose,branch,loan_status,default_flag
LN01425,22-03-2026,64,Unemployed,143785,121164,24,459,1,Education,Bangalore,Rejected,0
LN01426,20-04-2026,50,Unemployed,142344,50000,36,505,1,Business,Bangalore,Rejected,0
LN01427,29-10-2025,58,Salaried,321644,444754,24,777,2,Business,Mumbai,Closed,0
LN01428,04-06-2024,54,Retired,496060,358070,60,713,2,Education,Chennai,Approved,0
LN01429,22-05-2025,32,Self-Employed,414876,193934,36,533,2,Medical,Hyderabad,Closed,0
LN01430,07-02-2024,39,Salaried,435711,450254,24,823,3,Medical,Bangalore,Approved,0
LN01431,09-05-2024,57,Salaried,168685,103356,48,622,0,Home Renovation,Delhi,Closed,0
LN01432,29-05-2025,64,Self-Employed,976113,921798,24,764,3,Business,Ahmedabad,Approved,0
LN01433,27-08-2025,37,Self-Employed,1296181,1225467,48,764,0,Business,Hyderabad,Approved,0
LN01434,05-12-2024,30,Unemployed,292288,230996,36,455,2,Education,Delhi,Rejected,0
LN01435,12-04-2024,67,Self-Employed,847376,1033570,48,787,1,Education,Hyderabad,Closed,0
LN01436,15-05-2026,32,Retired,275739,163089,24,743,1,Medical,Pune,Closed,0
LN01437,26-03-2025,36,Self-Employed,675557,536051,48,739,0,Business,Hyderabad,Closed,0
LN01438,12-04-2024,44,Retired,270045,240734,48,830,1,Business,Kolkata,Approved,0
LN01439,22-06-2025,39,Self-Employed,892755,919526,24,736,0,Vehicle,Delhi,Approved,0
LN01440,12-04-2025,28,Salaried,418364,486293,24,523,1,Home Renovation,Ahmedabad,Rejected,0
LN01441,16-01-2024,51,Self-Employed,272021,199741,24,555,0,Home Renovation,Delhi,Closed,0
LN01442,09-01-2026,41,Retired,407977,412322,60,697,1,Medical,Pune,Approved,0
LN01443,27-05-2024,37,Salaried,141781,66023,24,776,0,Business,Hyderabad,Approved,0
LN01444,23-02-2025,43,Retired,555063,735965,36,536,0,Vehicle,Bangalore,Rejected,0
LN01445,01-11-2025,57,Salaried,591639,426787,12,718,0,Business,Ahmedabad,Closed,0
LN01446,07-06-2024,36,Self-Employed,998465,1100781,24,837,1,Education,Delhi,Closed,0
LN01447,17-03-2024,26,Retired,724365,233517,36,567,3,Medical,Pune,Approved,0
LN01448,25-04-2025,28,Salaried,286542,150636,60,581,3,Home Renovation,Ahmedabad,Closed,0
LN01449,11-03-2026,45,Salaried,589919,493048,36,588,0,Business,Mumbai,Approved,0
LN01450,28-09-2024,38,Salaried,367668,465496,48,666,2,Medical,Mumbai,Closed,0
LN01451,12-12-2024,45,Retired,382371,336479,36,681,2,Home Renovation,Hyderabad,Approved,0
LN01452,30-09-2025,32,Salaried,661449,875002,12,746,1,Business,Chennai,Approved,0
LN01453,10-12-2025,35,Retired,462235,384661,24,749,2,Vehicle,Hyderabad,Closed,0
LN01454,11-02-2025,46,Salaried,972489,816398,36,697,0,Medical,Pune,Closed,0
LN01455,27-10-2025,61,Unemployed,347831,150166,60,488,1,Business,Hyderabad,Rejected,0
LN01456,23-03-2024,65,Unemployed,228561,270369,60,553,1,Home Renovation,Bangalore,Rejected,0
LN01457,22-05-2026,46,Self-Employed,574744,328559,24,575,0,Home Renovation,Bangalore,Closed,0
LN01458,02-12-2024,67,Self-Employed,1204875,1553775,24,597,2,Vehicle,Kolkata,Defaulted,1
LN01459,22-05-2026,52,Self-Employed,823407,1071999,24,789,1,Medical,Pune,Closed,0
LN01460,21-11-2025,30,Self-Employed,599268,801605,60,725,0,Medical,Chennai,Defaulted,1
LN01461,29-05-2026,36,Salaried,366469,319653,60,800,1,Business,Ahmedabad,Approved,0
LN01462,30-06-2025,27,Salaried,2535663,2649268,48,747,2,Home Renovation,Pune,Closed,0
LN01463,24-01-2025,37,Salaried,575390,665362,24,758,3,Home Renovation,Pune,Closed,0
LN01464,20-11-2024,43,Salaried,796508,353742,36,807,2,Vehicle,Chennai,Approved,0
LN01465,03-10-2025,46,Salaried,308560,296542,36,601,1,Vehicle,Pune,Approved,0
LN01466,05-01-2026,41,Self-Employed,480272,162201,24,769,1,Medical,Chennai,Closed,0
LN01467,16-02-2026,42,Unemployed,160111,135665,36,592,1,Home Renovation,Chennai,Closed,0
LN01468,14-05-2025,27,Salaried,406159,191027,12,625,0,Business,Chennai,Rejected,0
LN01469,08-07-2025,34,Self-Employed,1090787,546719,24,708,1,Education,Pune,Closed,0
LN01470,06-02-2024,35,Salaried,622770,436905,60,795,1,Business,Pune,Closed,0
LN01471,24-09-2025,27,Retired,486042,377013,48,593,1,Vehicle,Hyderabad,Closed,0
LN01472,11-03-2024,29,Retired,561438,553291,36,529,4,Business,Pune,Rejected,0
LN01473,28-08-2024,28,Retired,459087,175312,36,642,2,Home Renovation,Hyderabad,Closed,0
LN01474,08-10-2025,43,Unemployed,255250,217999,24,615,0,Medical,Kolkata,Rejected,0
LN01475,01-12-2025,49,Salaried,592842,296947,48,809,0,Education,Mumbai,Rejected,0
LN01476,21-10-2024,38,Retired,655881,610869,48,559,0,Medical,Mumbai,Approved,0
LN01477,20-08-2024,51,Self-Employed,1037948,1039136,48,712,2,Education,Kolkata,Approved,0
LN01478,03-02-2026,50,Salaried,664929,606668,48,646,2,Education,Kolkata,Approved,0
LN01479,02-04-2024,59,Unemployed,205720,228786,24,432,5,Home Renovation,Delhi,Rejected,0
LN01480,20-03-2025,55,Salaried,289123,193472,24,590,1,Home Renovation,Hyderabad,Closed,0
LN01481,10-04-2024,38,Self-Employed,878792,1003244,36,656,3,Vehicle,Chennai,Closed,0
LN01482,17-02-2026,62,Salaried,649245,503842,24,663,1,Vehicle,Ahmedabad,Approved,0
LN01483,10-10-2025,59,Salaried,210128,174953,48,818,3,Education,Delhi,Closed,0
LN01484,21-12-2025,37,Self-Employed,827192,837872,24,788,2,Vehicle,Bangalore,Closed,0
LN01485,12-04-2024,34,Self-Employed,1071057,342946,24,658,2,Home Renovation,Hyderabad,Defaulted,1
LN01486,30-03-2025,51,Salaried,637234,649592,24,571,1,Vehicle,Pune,Approved,0
LN01487,19-06-2024,44,Salaried,470820,461612,60,536,2,Education,Kolkata,Closed,0
LN01488,11-12-2025,55,Retired,279709,179246,24,684,1,Medical,Mumbai,Approved,0
LN01489,02-11-2024,64,Salaried,319171,125872,36,532,0,Business,Hyderabad,Approved,0
LN01490,30-01-2024,65,Salaried,642072,256847,36,709,0,Vehicle,Kolkata,Closed,0
LN01491,17-02-2024,54,Retired,522502,687375,12,783,1,Home Renovation,Ahmedabad,Closed,0
LN01492,28-11-2024,23,Retired,744829,788183,36,831,1,Medical,Ahmedabad,Approved,0
LN01493,26-03-2026,57,Salaried,883311,388491,48,740,0,Home Renovation,Hyderabad,Rejected,0
LN01494,27-02-2024,63,Self-Employed,709572,491304,36,623,0,Vehicle,Pune,Rejected,0
LN01495,27-10-2024,60,Retired,514080,489266,60,717,0,Education,Hyderabad,Closed,0
LN01496,02-01-2025,46,Retired,624416,761243,24,819,1,Business,Pune,Closed,0
LN01497,18-01-2025,43,Self-Employed,908049,316025,12,688,0,Business,Hyderabad,Approved,0
LN01498,17-03-2025,64,Salaried,624405,349851,60,668,0,Medical,Bangalore,Closed,0
LN01499,29-05-2024,59,Salaried,357633,457313,24,768,0,Business,Mumbai,Approved,0
LN01500,07-09-2024,35,Salaried,482857,149725,36,775,0,Education,Hyderabad,Closed,0
LN01501,27-06-2025,24,Self-Employed,891738,465076,48,561,3,Home Renovation,Kolkata,Approved,0
LN01502,25-02-2025,49,Salaried,332282,450217,24,721,0,Education,Bangalore,Approved,0
LN01503,02-08-2025,42,Self-Employed,901147,878385,48,763,2,Medical,Ahmedabad,Closed,0
LN01504,29-11-2025,45,Salaried,559870,329113,24,676,1,Medical,Delhi,Approved,0
LN01505,22-03-2026,33,Salaried,311875,116544,24,805,5,Business,Hyderabad,Approved,0
LN01506,03-07-2024,38,Retired,580763,192238,24,801,0,Education,Pune,Approved,0
LN01507,23-06-2024,53,Self-Employed,744812,423961,48,757,0,Home Renovation,Bangalore,Closed,0
LN01508,28-06-2024,36,Salaried,614035,779599,24,538,0,Education,Chennai,Closed,0
LN01509,21-03-2024,65,Retired,279063,211391,48,572,0,Home Renovation,Delhi,Approved,0
LN01510,16-09-2025,62,Salaried,937795,1024416,60,604,2,Home Renovation,Mumbai,Approved,0
LN01511,26-01-2025,64,Self-Employed,606573,794679,36,792,0,Education,Hyderabad,Approved,0
LN01512,26-09-2025,22,Self-Employed,212587,159194,36,732,0,Vehicle,Hyderabad,Approved,0
LN01513,30-11-2025,55,Salaried,239486,122234,36,623,3,Education,Bangalore,Rejected,0
LN01514,03-09-2024,62,Retired,326411,283595,24,711,1,Home Renovation,Ahmedabad,Approved,0
LN01515,24-05-2025,54,Self-Employed,458337,595330,36,696,0,Medical,Mumbai,Approved,0
LN01516,20-08-2025,50,Self-Employed,303530,359625,36,666,0,Medical,Chennai,Approved,0
LN01517,26-05-2024,33,Salaried,509192,189629,60,600,0,Business,Delhi,Approved,0
LN01518,25-08-2024,33,Salaried,386598,410501,60,712,4,Medical,Kolkata,Approved,0
LN01519,17-04-2025,38,Unemployed,113004,104990,60,436,3,Vehicle,Mumbai,Defaulted,1
LN01520,15-10-2025,52,Salaried,614211,797374,60,845,3,Home Renovation,Hyderabad,Approved,0
LN01521,17-09-2024,52,Self-Employed,713439,310153,36,673,4,Education,Bangalore,Approved,0
LN01522,15-04-2025,55,Self-Employed,174089,154493,36,649,1,Education,Chennai,Closed,0
LN01523,18-09-2024,59,Self-Employed,835600,1059046,60,578,0,Vehicle,Bangalore,Approved,0
LN01524,13-11-2025,66,Salaried,643645,483394,24,743,1,Medical,Delhi,Closed,0
LN01525,10-01-2024,49,Salaried,417386,346511,60,768,2,Home Renovation,Pune,Approved,0
LN01526,03-04-2026,49,Self-Employed,776449,293114,36,759,3,Medical,Pune,Approved,0
LN01527,21-04-2025,64,Salaried,247281,149841,36,812,1,Business,Mumbai,Closed,0
LN01528,21-10-2024,36,Salaried,340959,223995,48,806,1,Medical,Bangalore,Approved,0
LN01529,24-11-2025,64,Salaried,690003,924351,60,723,4,Business,Kolkata,Closed,0
LN01530,13-07-2025,67,Salaried,615422,375982,24,618,0,Education,Kolkata,Closed,0
LN01531,10-06-2024,30,Retired,520012,419626,48,695,3,Home Renovation,Pune,Closed,0
LN01532,16-03-2024,50,Salaried,191948,199325,36,781,0,Business,Pune,Closed,0
LN01533,28-03-2025,45,Salaried,423312,202513,24,790,1,Medical,Bangalore,Closed,0
LN01534,19-12-2024,59,Salaried,1024300,855379,48,662,0,Medical,Ahmedabad,Closed,0
LN01535,24-08-2025,40,Self-Employed,804805,895259,36,708,2,Education,Hyderabad,Closed,0
LN01536,02-11-2024,25,Self-Employed,410478,514550,36,791,1,Vehicle,Bangalore,Approved,0
LN01537,16-10-2025,21,Salaried,482124,476765,24,539,1,Vehicle,Chennai,Closed,0
LN01538,10-03-2025,50,Self-Employed,666575,690544,36,819,3,Medical,Mumbai,Approved,0
LN01539,07-12-2025,23,Self-Employed,855932,375678,36,565,2,Vehicle,Delhi,Approved,0
LN01540,13-09-2024,65,Retired,466916,625832,36,614,2,Home Renovation,Ahmedabad,Rejected,0
LN01541,12-04-2025,34,Retired,682184,304139,24,583,0,Vehicle,Kolkata,Approved,0
LN01542,15-05-2026,50,Salaried,467434,538549,60,650,3,Home Renovation,Ahmedabad,Approved,0
LN01543,05-11-2024,24,Salaried,238461,141001,36,528,0,Medical,Bangalore,Defaulted,1
LN01544,22-07-2024,38,Salaried,347254,460789,48,722,0,Medical,Chennai,Approved,0
LN01545,28-01-2025,57,Salaried,461837,504305,36,817,0,Medical,Ahmedabad,Approved,0
LN01546,23-05-2026,45,Unemployed,176840,199686,24,573,1,Education,Pune,Rejected,0
LN01547,09-05-2025,21,Salaried,836404,452465,36,592,3,Vehicle,Kolkata,Closed,0
LN01548,19-04-2024,66,Salaried,457225,359993,36,603,0,Business,Ahmedabad,Rejected,0
LN01549,30-08-2024,35,Self-Employed,552884,541602,36,578,1,Business,Kolkata,Closed,0
LN01550,25-01-2025,29,Self-Employed,499195,572562,36,540,3,Medical,Delhi,Closed,0
LN01551,08-08-2025,35,Salaried,405367,167965,36,676,2,Vehicle,Kolkata,Closed,0
LN01552,02-01-2025,44,Salaried,809284,1099494,24,838,2,Home Renovation,Ahmedabad,Approved,0
LN01553,11-08-2025,24,Salaried,483143,618057,36,848,0,Business,Chennai,Closed,0
LN01554,29-10-2024,32,Self-Employed,812555,485406,24,580,2,Medical,Kolkata,Defaulted,1
LN01555,17-12-2025,57,Salaried,400751,482919,24,583,0,Business,Kolkata,Closed,0
LN01556,29-10-2024,57,Salaried,885919,770888,60,844,5,Business,Bangalore,Approved,0
LN01557,23-01-2024,63,Self-Employed,231513,187059,36,687,1,Business,Bangalore,Approved,0
LN01558,29-04-2026,26,Salaried,282310,182337,36,722,2,Medical,Pune,Closed,0
LN01559,05-11-2025,59,Self-Employed,813288,763730,36,648,0,Medical,Mumbai,Approved,0
LN01560,09-02-2025,66,Self-Employed,1728623,1906460,60,764,0,Education,Hyderabad,Approved,0
LN01561,08-10-2024,44,Salaried,441840,332275,36,625,0,Education,Chennai,Rejected,0
LN01562,09-01-2024,31,Unemployed,147939,146776,48,464,1,Education,Hyderabad,Rejected,0
LN01563,02-08-2025,33,Self-Employed,415274,444029,24,641,0,Business,Hyderabad,Approved,0
LN01564,03-12-2025,54,Salaried,1298176,1404930,60,837,2,Vehicle,Kolkata,Closed,0
LN01565,07-03-2026,45,Self-Employed,301635,107732,48,701,0,Medical,Ahmedabad,Approved,0
LN01566,01-02-2026,27,Self-Employed,238347,296914,60,622,2,Education,Pune,Rejected,0
LN01567,20-02-2024,24,Self-Employed,1015583,816608,24,835,0,Vehicle,Delhi,Closed,0
LN01568,12-09-2025,28,Salaried,360270,212075,24,821,0,Education,Ahmedabad,Approved,0
LN01569,02-02-2026,40,Unemployed,253499,143465,24,404,2,Education,Ahmedabad,Defaulted,1
LN01570,23-05-2025,49,Salaried,423705,352232,24,632,2,Vehicle,Delhi,Approved,0
LN01571,02-05-2026,65,Salaried,389874,497290,60,589,1,Education,Kolkata,Defaulted,1
LN01572,20-10-2024,66,Salaried,259054,185529,12,679,0,Business,Pune,Approved,0
LN01573,05-03-2026,30,Salaried,672105,755915,12,759,2,Business,Chennai,Approved,0
LN01574,29-03-2026,63,Retired,483996,196744,24,530,1,Business,Hyderabad,Approved,0
LN01575,23-08-2024,54,Salaried,1684349,1387334,24,657,0,Home Renovation,Mumbai,Approved,0
LN01576,13-09-2025,46,Salaried,302882,421264,24,686,2,Education,Pune,Closed,0
LN01577,01-04-2026,61,Retired,392226,450072,48,766,1,Home Renovation,Hyderabad,Closed,0
LN01578,26-12-2024,23,Salaried,765163,406746,36,550,0,Medical,Delhi,Rejected,0
LN01579,12-08-2024,26,Salaried,292420,249020,12,531,3,Vehicle,Hyderabad,Approved,0
LN01580,13-10-2025,25,Salaried,769409,428550,36,762,2,Medical,Bangalore,Approved,0
LN01581,13-07-2024,25,Salaried,365221,274104,36,627,0,Home Renovation,Bangalore,Closed,0
LN01582,27-09-2025,67,Salaried,337410,390751,24,842,1,Business,Mumbai,Approved,0
LN01583,13-09-2024,43,Self-Employed,391376,449435,36,713,0,Education,Chennai,Closed,0
LN01584,25-11-2025,29,Salaried,447124,246325,48,827,3,Education,Hyderabad,Closed,0
LN01585,12-02-2026,55,Salaried,530925,697872,48,652,2,Business,Bangalore,Approved,0
LN01586,08-01-2026,40,Self-Employed,328402,312581,48,800,0,Education,Chennai,Closed,0
LN01587,24-02-2026,62,Self-Employed,367689,263970,12,810,0,Vehicle,Pune,Closed,0
LN01588,06-11-2025,55,Salaried,357711,304815,60,682,0,Vehicle,Pune,Closed,0
LN01589,28-11-2025,38,Self-Employed,390333,376897,48,797,1,Vehicle,Bangalore,Approved,0
LN01590,08-05-2026,37,Salaried,497097,455280,60,722,2,Medical,Chennai,Approved,0
LN01591,20-05-2024,44,Self-Employed,805059,672260,12,615,0,Business,Chennai,Approved,0
LN01592,05-10-2025,23,Self-Employed,746484,638561,60,742,0,Vehicle,Bangalore,Approved,0
LN01593,09-04-2024,52,Salaried,541121,267342,48,756,0,Home Renovation,Kolkata,Approved,0
LN01594,04-10-2025,55,Retired,559732,668323,48,636,0,Vehicle,Delhi,Rejected,0
LN01595,23-10-2025,58,Salaried,1037107,929181,12,711,1,Medical,Chennai,Closed,0
LN01596,10-02-2024,33,Self-Employed,439797,195352,48,795,1,Home Renovation,Pune,Closed,0
LN01597,12-11-2024,67,Salaried,530493,606232,60,625,2,Business,Kolkata,Approved,0
LN01598,18-03-2026,45,Self-Employed,850134,1127012,36,523,4,Business,Hyderabad,Defaulted,1
LN01599,27-03-2025,29,Self-Employed,734660,985941,36,537,4,Vehicle,Kolkata,Approved,0
LN01600,04-02-2024,24,Retired,695527,490986,60,826,1,Home Renovation,Bangalore,Closed,0
LN01601,16-08-2025,34,Salaried,432189,194082,36,539,2,Home Renovation,Kolkata,Defaulted,1
LN01602,08-01-2025,57,Self-Employed,627807,546342,36,641,4,Vehicle,Delhi,Rejected,0
LN01603,19-01-2026,54,Self-Employed,1010310,428240,36,656,0,Vehicle,Bangalore,Defaulted,1
LN01604,14-05-2024,31,Self-Employed,933809,1239525,60,599,0,Education,Mumbai,Closed,0
LN01605,02-04-2024,61,Self-Employed,710901,356827,12,673,0,Education,Hyderabad,Approved,0
LN01606,29-10-2024,23,Self-Employed,335959,194198,36,544,1,Vehicle,Pune,Approved,0
LN01607,30-11-2024,48,Salaried,644272,481464,36,688,2,Medical,Mumbai,Approved,0
LN01608,04-02-2026,49,Salaried,331826,239406,48,578,1,Education,Kolkata,Approved,0
LN01609,01-03-2025,29,Self-Employed,398816,468261,36,820,1,Vehicle,Chennai,Closed,0
LN01610,28-06-2024,23,Salaried,292927,234912,60,560,1,Home Renovation,Kolkata,Approved,0
LN01611,24-07-2024,45,Unemployed,90654,50000,60,437,0,Education,Ahmedabad,Defaulted,1
LN01612,15-05-2024,54,Self-Employed,1004533,596623,12,636,0,Medical,Pune,Approved,0
LN01613,16-03-2026,32,Unemployed,98446,84665,36,418,0,Business,Pune,Rejected,0
LN01614,06-07-2025,62,Salaried,812050,375328,12,789,0,Home Renovation,Ahmedabad,Rejected,0
LN01615,09-01-2025,29,Retired,730398,710546,24,646,3,Medical,Chennai,Approved,0
LN01616,27-06-2025,35,Retired,614271,566555,36,522,3,Medical,Mumbai,Rejected,0
LN01617,28-05-2025,60,Self-Employed,534706,580782,60,812,3,Medical,Mumbai,Closed,0
LN01618,06-10-2024,45,Self-Employed,372451,495909,48,535,2,Home Renovation,Chennai,Approved,0
LN01619,30-04-2026,25,Salaried,659495,859638,24,784,2,Medical,Delhi,Approved,0
LN01620,17-06-2024,31,Retired,467508,626780,12,758,2,Business,Ahmedabad,Approved,0
LN01621,20-09-2024,54,Self-Employed,383275,218155,36,782,2,Education,Hyderabad,Closed,0
LN01622,24-04-2026,44,Salaried,486168,216209,36,653,2,Home Renovation,Bangalore,Closed,0
LN01623,08-05-2025,35,Salaried,517466,327299,24,732,1,Medical,Ahmedabad,Approved,0
LN01624,05-04-2026,58,Unemployed,210044,269821,60,414,1,Vehicle,Mumbai,Defaulted,1
LN01625,29-10-2024,28,Retired,289148,395918,60,847,2,Education,Hyderabad,Approved,0
LN01626,03-02-2026,25,Unemployed,172928,215339,36,561,0,Home Renovation,Bangalore,Defaulted,1
LN01627,12-12-2024,46,Self-Employed,562687,236902,60,648,1,Vehicle,Kolkata,Defaulted,1
LN01628,03-04-2026,38,Salaried,415511,557686,24,641,1,Vehicle,Bangalore,Defaulted,1
LN01629,27-04-2024,26,Salaried,407044,311671,48,760,0,Medical,Mumbai,Closed,0
LN01630,24-04-2025,57,Salaried,948016,294113,36,634,5,Home Renovation,Delhi,Closed,0
LN01631,18-03-2024,33,Salaried,415124,326550,24,716,0,Medical,Delhi,Defaulted,1
LN01632,24-05-2024,48,Salaried,499994,175335,60,741,0,Business,Hyderabad,Approved,0
LN01633,11-02-2026,25,Salaried,476182,427737,36,733,0,Vehicle,Kolkata,Closed,0
LN01634,19-08-2024,33,Salaried,389548,261935,48,599,3,Business,Hyderabad,Approved,0
LN01635,30-05-2026,37,Unemployed,110836,90971,24,406,1,Medical,Chennai,Approved,0
LN01636,23-11-2025,60,Salaried,154764,150815,12,654,2,Education,Delhi,Rejected,0
LN01637,11-01-2026,65,Retired,400259,502597,24,825,3,Vehicle,Hyderabad,Closed,0
LN01638,21-11-2025,52,Self-Employed,713396,733436,36,761,0,Education,Chennai,Approved,0
LN01639,10-02-2025,49,Salaried,816514,634801,36,822,0,Home Renovation,Kolkata,Closed,0
LN01640,16-05-2026,23,Salaried,410728,493436,24,789,0,Vehicle,Pune,Closed,0
LN01641,03-04-2026,60,Salaried,298230,386547,36,806,2,Business,Bangalore,Closed,0
LN01642,24-07-2025,54,Salaried,926553,400026,36,569,2,Education,Hyderabad,Approved,0
LN01643,09-01-2025,60,Self-Employed,620068,548838,48,708,0,Home Renovation,Chennai,Approved,0
LN01644,02-04-2024,47,Salaried,540203,331124,36,816,0,Vehicle,Delhi,Approved,0
LN01645,20-03-2026,33,Salaried,852252,299794,60,533,0,Home Renovation,Ahmedabad,Closed,0
LN01646,08-02-2025,65,Salaried,307312,318191,36,751,2,Business,Bangalore,Approved,0
LN01647,15-01-2024,53,Unemployed,336983,420907,36,404,0,Vehicle,Hyderabad,Rejected,0
LN01648,27-09-2024,26,Self-Employed,410581,196747,24,711,0,Home Renovation,Delhi,Approved,0
LN01649,03-07-2025,44,Self-Employed,270326,322675,24,722,1,Medical,Pune,Approved,0
LN01650,06-05-2024,39,Salaried,350271,433893,12,780,2,Vehicle,Bangalore,Approved,0
LN01651,10-04-2025,36,Self-Employed,463075,604671,36,632,2,Vehicle,Mumbai,Defaulted,1
LN01652,12-01-2025,60,Self-Employed,613594,363133,24,555,1,Vehicle,Delhi,Closed,0
LN01653,19-11-2025,48,Self-Employed,537716,695991,24,598,2,Vehicle,Mumbai,Approved,0
LN01654,05-02-2026,53,Unemployed,340070,221973,48,418,1,Medical,Kolkata,Rejected,0
LN01655,19-11-2025,61,Salaried,843631,765655,24,797,5,Business,Hyderabad,Closed,0
LN01656,25-09-2024,33,Unemployed,183122,65110,24,561,0,Medical,Pune,Defaulted,1
LN01657,21-08-2025,63,Retired,365260,127208,24,831,2,Medical,Chennai,Approved,0
LN01658,25-01-2025,65,Salaried,391634,427825,48,536,1,Home Renovation,Hyderabad,Approved,0
LN01659,22-04-2026,45,Self-Employed,847993,669005,24,723,0,Education,Delhi,Defaulted,1
LN01660,15-10-2025,62,Unemployed,226701,131922,36,616,2,Education,Mumbai,Approved,0
LN01661,15-01-2025,56,Salaried,658944,335702,36,536,0,Home Renovation,Ahmedabad,Approved,0
LN01662,20-04-2024,47,Self-Employed,455006,471817,36,721,1,Medical,Mumbai,Approved,0
LN01663,22-11-2025,58,Unemployed,208888,62758,36,619,1,Home Renovation,Bangalore,Approved,0
LN01664,27-08-2024,27,Self-Employed,361529,428947,48,729,0,Vehicle,Hyderabad,Defaulted,1
LN01665,27-04-2025,25,Salaried,427650,165575,12,597,1,Home Renovation,Hyderabad,Approved,0
LN01666,26-01-2024,63,Self-Employed,2714419,1386087,24,575,1,Home Renovation,Delhi,Defaulted,1
LN01667,26-09-2025,65,Salaried,411943,298601,24,599,2,Vehicle,Ahmedabad,Defaulted,1
LN01668,28-07-2025,51,Self-Employed,489789,408163,24,825,2,Education,Mumbai,Closed,0
LN01669,01-12-2024,43,Salaried,592135,408866,24,577,0,Vehicle,Delhi,Approved,0
LN01670,16-09-2025,62,Self-Employed,588363,384073,24,537,1,Business,Delhi,Approved,0
LN01671,14-08-2024,30,Self-Employed,434888,591581,36,727,3,Home Renovation,Kolkata,Approved,0
LN01672,25-10-2025,52,Self-Employed,387064,389284,36,654,0,Home Renovation,Mumbai,Closed,0
LN01673,05-03-2024,63,Self-Employed,1471823,479484,24,529,1,Education,Delhi,Rejected,0
LN01674,12-10-2025,50,Self-Employed,348048,269108,48,588,2,Medical,Mumbai,Closed,0
LN01675,23-04-2026,59,Self-Employed,746162,942036,24,602,2,Vehicle,Delhi,Defaulted,1
LN01676,20-04-2025,51,Salaried,786448,496721,24,628,0,Medical,Ahmedabad,Closed,0
LN01677,18-12-2025,38,Self-Employed,1211624,489510,36,563,1,Business,Chennai,Closed,0
LN01678,05-11-2024,56,Salaried,372971,423032,12,651,1,Vehicle,Ahmedabad,Defaulted,1
LN01679,26-10-2025,22,Unemployed,216083,208869,12,636,5,Business,Ahmedabad,Approved,0
LN01680,22-02-2025,34,Salaried,351216,325697,36,537,0,Business,Delhi,Approved,0
LN01681,29-04-2024,33,Salaried,1030231,369785,60,612,5,Business,Ahmedabad,Approved,0
LN01682,23-05-2024,49,Self-Employed,577414,262462,48,813,1,Vehicle,Ahmedabad,Approved,0
LN01683,16-02-2024,32,Self-Employed,660834,650792,12,667,0,Vehicle,Ahmedabad,Approved,0
LN01684,08-02-2024,59,Salaried,791483,418382,48,691,1,Education,Delhi,Approved,0
LN01685,07-11-2024,22,Self-Employed,1328473,1135149,48,570,2,Home Renovation,Pune,Closed,0
LN01686,19-05-2025,52,Self-Employed,620979,558489,36,538,0,Medical,Chennai,Defaulted,1
LN01687,28-04-2024,33,Self-Employed,533101,326182,48,639,0,Medical,Hyderabad,Approved,0
LN01688,09-04-2024,66,Salaried,476792,640459,36,843,3,Business,Mumbai,Approved,0
LN01689,28-08-2024,47,Self-Employed,794824,975018,24,744,5,Vehicle,Pune,Approved,0
LN01690,04-07-2025,61,Self-Employed,1077567,1179516,36,585,0,Vehicle,Bangalore,Approved,0
LN01691,18-05-2024,37,Self-Employed,661540,255217,36,660,0,Business,Chennai,Approved,0
LN01692,01-02-2025,60,Self-Employed,927629,386582,36,708,2,Home Renovation,Pune,Rejected,0
LN01693,09-04-2025,51,Self-Employed,1625129,1368455,36,677,2,Medical,Ahmedabad,Approved,0
LN01694,14-01-2025,54,Salaried,580467,276757,60,617,0,Education,Hyderabad,Approved,0
LN01695,17-11-2025,44,Salaried,562554,774126,60,677,4,Home Renovation,Delhi,Approved,0
LN01696,30-01-2026,65,Salaried,246838,117093,60,765,0,Vehicle,Kolkata,Approved,0
LN01697,14-12-2025,55,Salaried,149667,125153,48,755,2,Business,Hyderabad,Approved,0
LN01698,07-07-2025,26,Salaried,582316,407931,60,552,1,Medical,Chennai,Closed,0
LN01699,05-03-2025,39,Self-Employed,626464,628547,12,760,1,Business,Kolkata,Approved,0
LN01700,24-08-2025,50,Salaried,387839,171401,24,849,0,Vehicle,Delhi,Approved,0
LN01701,30-01-2026,27,Unemployed,281480,217682,36,481,2,Business,Hyderabad,Rejected,0
LN01702,14-01-2026,30,Salaried,545571,328529,48,794,4,Medical,Bangalore,Approved,0
LN01703,07-06-2024,61,Self-Employed,930829,1188228,36,590,1,Business,Mumbai,Approved,0
LN01704,28-02-2025,52,Self-Employed,813066,280218,48,832,1,Medical,Mumbai,Defaulted,1
LN01705,01-11-2025,54,Salaried,382149,498742,24,735,0,Business,Chennai,Approved,0
LN01706,11-04-2024,48,Salaried,399708,486162,24,598,3,Business,Pune,Rejected,0
LN01707,03-05-2026,35,Self-Employed,412496,258770,48,688,5,Medical,Delhi,Approved,0
LN01708,16-05-2025,50,Salaried,233778,273104,24,817,2,Business,Delhi,Approved,0
LN01709,22-09-2025,57,Unemployed,105504,50000,24,614,1,Home Renovation,Mumbai,Approved,0
LN01710,21-02-2025,49,Self-Employed,1239722,1690425,24,699,4,Education,Hyderabad,Approved,0
